x_m	y_m	psi_m	psi_error	x_error	y_error	Absolute Time	tau_commanded_psi	tau_commanded_x	tau_commanded_y	tau_psi	tau_surge	tau_sway	psi_ref_filter	x_ref_filter	y_ref_filter
1489,833203	-494,441836	4,467021	4,632334	-0,006776	-0,003397	3584074668,862651	-0,007367	-0,023919	0,001214	-0,017787	0,002124	-0,000781	0,000000	1496,682751	-491,018329
1489,812603	-494,463647	4,445165	4,618511	-0,006778	-0,003391	3584074668,872656	-0,007369	-0,023888	0,001214	-0,017734	0,002125	-0,000782	0,000000	1496,655659	-491,033571
1489,812603	-494,463647	4,445165	4,610170	-0,006768	-0,003381	3584074668,882651	-0,007371	-0,023857	0,001215	-0,017702	0,002121	-0,000785	0,000000	1496,628561	-491,048800
1489,767113	-494,436455	4,426283	4,596488	-0,006760	-0,003378	3584074668,892653	-0,007373	-0,023825	0,001216	-0,017649	0,002118	-0,000784	0,000000	1496,601457	-491,064017
1489,767113	-494,436455	4,426283	4,588232	-0,006744	-0,003370	3584074668,902652	-0,007375	-0,023794	0,001216	-0,017618	0,002112	-0,000786	0,000000	1496,574346	-491,079221
1489,739926	-494,436597	4,405134	4,575779	-0,006742	-0,003348	3584074668,912658	-0,007376	-0,023763	0,001217	-0,017570	0,002111	-0,000794	0,000000	1496,547230	-491,094413
1489,739926	-494,436597	4,405134	4,568265	-0,006730	-0,003329	3584074668,922650	-0,007378	-0,023732	0,001218	-0,017541	0,002106	-0,000800	0,000000	1496,520109	-491,109593
1489,673877	-494,450200	4,385007	4,555364	-0,006722	-0,003312	3584074668,932658	-0,007379	-0,023701	0,001218	-0,017491	0,002103	-0,000806	0,000000	1496,492981	-491,124760
1489,673877	-494,450200	4,385007	4,547579	-0,006707	-0,003295	3584074668,942653	-0,007381	-0,023670	0,001219	-0,017461	0,002097	-0,000811	0,000000	1496,465848	-491,139914
1489,673877	-494,450200	4,385007	4,534918	-0,006713	-0,003285	3584074668,952659	-0,007382	-0,023639	0,001220	-0,017413	0,002099	-0,000814	0,000000	1496,438710	-491,155056
1489,646345	-494,462798	4,363192	4,527278	-0,006706	-0,003272	3584074668,962656	-0,007384	-0,023607	0,001221	-0,017383	0,002096	-0,000818	0,000000	1496,411566	-491,170185
1489,631394	-494,421087	4,345092	4,522672	-0,006691	-0,003259	3584074668,972656	-0,007385	-0,023576	0,001221	-0,017366	0,002091	-0,000823	0,000000	1496,384417	-491,185301
1489,631394	-494,421087	4,345092	4,511263	-0,006683	-0,003250	3584074668,982655	-0,007386	-0,023545	0,001222	-0,017322	0,002087	-0,000825	0,000000	1496,357263	-491,200405
1489,594633	-494,430385	4,324465	4,497216	-0,006672	-0,003222	3584074668,992656	-0,007387	-0,023514	0,001223	-0,017268	0,002083	-0,000835	0,000000	1496,330103	-491,215496
1489,594633	-494,430385	4,324465	4,488738	-0,006655	-0,003199	3584074669,002655	-0,007388	-0,023482	0,001223	-0,017236	0,002077	-0,000843	0,000000	1496,302939	-491,230574
1489,572213	-494,432512	4,303710	4,475461	-0,006649	-0,003183	3584074669,012659	-0,007389	-0,023451	0,001224	-0,017185	0,002074	-0,000848	0,000000	1496,275771	-491,245639
1489,572213	-494,432512	4,303710	4,467449	-0,006634	-0,003167	3584074669,022651	-0,007390	-0,023420	0,001225	-0,017154	0,002068	-0,000853	0,000000	1496,248597	-491,260691
1489,522818	-494,438971	4,284294	4,454403	-0,006624	-0,003152	3584074669,032658	-0,007391	-0,023389	0,001225	-0,017104	0,002064	-0,000857	0,000000	1496,221419	-491,275730
1489,522818	-494,438971	4,284294	4,446530	-0,006606	-0,003138	3584074669,042655	-0,007392	-0,023357	0,001226	-0,017073	0,002058	-0,000862	0,000000	1496,194237	-491,290756
1489,480050	-494,432022	4,264427	4,434098	-0,006605	-0,003125	3584074669,052662	-0,007392	-0,023326	0,001227	-0,017026	0,002057	-0,000865	0,000000	1496,167050	-491,305769
1489,480050	-494,432022	4,264427	4,426596	-0,006593	-0,003112	3584074669,062655	-0,007393	-0,023295	0,001227	-0,016997	0,002053	-0,000869	0,000000	1496,139859	-491,320769
1489,477297	-494,456858	4,242858	4,414210	-0,006592	-0,003095	3584074669,072659	-0,007393	-0,023263	0,001228	-0,016949	0,002052	-0,000875	0,000000	1496,112664	-491,335756
1489,477297	-494,456858	4,242858	4,406736	-0,006581	-0,003079	3584074669,082657	-0,007394	-0,023232	0,001229	-0,016921	0,002048	-0,000880	0,000000	1496,085465	-491,350729
1489,399741	-494,461886	4,223063	4,393692	-0,006564	-0,003073	3584074669,092659	-0,007394	-0,023201	0,001229	-0,016871	0,002042	-0,000881	0,000000	1496,058263	-491,365689
1489,399741	-494,461886	4,223063	4,385821	-0,006543	-0,003064	3584074669,102664	-0,007395	-0,023169	0,001230	-0,016840	0,002034	-0,000883	0,000000	1496,031057	-491,380635
1489,399741	-494,461886	4,223063	4,373240	-0,006551	-0,003055	3584074669,112674	-0,007395	-0,023138	0,001231	-0,016792	0,002037	-0,000886	0,000000	1496,003847	-491,395568
1489,380760	-494,486890	4,202002	4,365648	-0,006545	-0,003043	3584074669,122654	-0,007395	-0,023106	0,001231	-0,016763	0,002035	-0,000889	0,000000	1495,976634	-491,410487
1489,333510	-494,478880	4,180743	4,361071	-0,006530	-0,003030	3584074669,132661	-0,007395	-0,023075	0,001232	-0,016745	0,002029	-0,000893	0,000000	1495,949418	-491,425393
1489,333510	-494,478880	4,180743	4,349979	-0,006518	-0,003026	3584074669,142659	-0,007395	-0,023043	0,001233	-0,016703	0,002025	-0,000893	0,000000	1495,922198	-491,440285
1489,300308	-494,504025	4,159280	4,334872	-0,006518	-0,003015	3584074669,152661	-0,007395	-0,023011	0,001233	-0,016645	0,002025	-0,000896	0,000000	1495,894976	-491,455163
1489,300308	-494,504025	4,159280	4,325754	-0,006508	-0,003002	3584074669,162658	-0,007395	-0,022980	0,001234	-0,016610	0,002021	-0,000900	0,000000	1495,867751	-491,470027
1489,247099	-494,595134	4,136333	4,311760	-0,006504	-0,002998	3584074669,172664	-0,007394	-0,022948	0,001234	-0,016556	0,002020	-0,000900	0,000000	1495,840524	-491,484877
1489,247099	-494,595134	4,136333	4,303314	-0,006491	-0,002990	3584074669,182660	-0,007394	-0,022916	0,001235	-0,016524	0,002015	-0,000901	0,000000	1495,813294	-491,499712
1489,206194	-494,590421	4,114189	4,289138	-0,006493	-0,003016	3584074669,192666	-0,007394	-0,022885	0,001236	-0,016469	0,002017	-0,000889	0,000000	1495,786061	-491,514534
1489,206194	-494,590421	4,114189	4,280583	-0,006484	-0,003025	3584074669,202660	-0,007394	-0,022853	0,001236	-0,016436	0,002014	-0,000883	0,000000	1495,758827	-491,529341
1489,167886	-494,606395	4,093889	4,266659	-0,006484	-0,003023	3584074669,212663	-0,007394	-0,022821	0,001237	-0,016383	0,002014	-0,000882	0,000000	1495,731591	-491,544134
1489,167886	-494,606395	4,093889	4,258256	-0,006473	-0,003016	3584074669,222658	-0,007394	-0,022788	0,001237	-0,016351	0,002010	-0,000884	0,000000	1495,704353	-491,558913
1489,068404	-494,651545	4,070245	4,245153	-0,006471	-0,003012	3584074669,232664	-0,007393	-0,022756	0,001238	-0,016300	0,002009	-0,000884	0,000000	1495,677113	-491,573676
1489,068404	-494,651545	4,070245	4,237246	-0,006458	-0,003004	3584074669,242661	-0,007393	-0,022724	0,001239	-0,016270	0,002005	-0,000886	0,000000	1495,649872	-491,588425
1489,073488	-494,681223	4,048355	4,223120	-0,006480	-0,003011	3584074669,252664	-0,007393	-0,022692	0,001239	-0,016216	0,002013	-0,000882	0,000000	1495,622629	-491,603160
1489,073488	-494,681223	4,048355	4,214595	-0,006482	-0,003010	3584074669,262662	-0,007393	-0,022659	0,001240	-0,016183	0,002014	-0,000881	0,000000	1495,595386	-491,617879
1489,019579	-494,747676	4,025163	4,200789	-0,006470	-0,003015	3584074669,272664	-0,007393	-0,022627	0,001240	-0,016130	0,002010	-0,000877	0,000000	1495,568141	-491,632583
1489,019579	-494,747676	4,025163	4,192458	-0,006452	-0,003012	3584074669,282662	-0,007393	-0,022594	0,001241	-0,016098	0,002004	-0,000876	0,000000	1495,540896	-491,647272
1488,959455	-494,788785	4,001741	4,178254	-0,006452	-0,003031	3584074669,292675	-0,007393	-0,022561	0,001242	-0,016043	0,002004	-0,000867	0,000000	1495,513650	-491,661946
1488,959455	-494,788785	4,001741	4,169682	-0,006441	-0,003037	3584074669,302663	-0,007392	-0,022528	0,001242	-0,016010	0,002001	-0,000862	0,000000	1495,486404	-491,676604
1488,950261	-494,813293	3,978377	4,155241	-0,006448	-0,003050	3584074669,312665	-0,007392	-0,022495	0,001243	-0,015955	0,002004	-0,000855	0,000000	1495,459158	-491,691247
1488,950261	-494,813293	3,978377	4,146526	-0,006441	-0,003053	3584074669,322660	-0,007392	-0,022462	0,001243	-0,015922	0,002001	-0,000852	0,000000	1495,431912	-491,705875
1488,950261	-494,813293	3,978377	4,132022	-0,006430	-0,003059	3584074669,332664	-0,007392	-0,022429	0,001244	-0,015866	0,001998	-0,000848	0,000000	1495,404665	-491,720487
1488,923377	-494,842648	3,957118	4,123269	-0,006412	-0,003056	3584074669,342666	-0,007392	-0,022396	0,001244	-0,015832	0,001992	-0,000847	0,000000	1495,377419	-491,735083
1488,923377	-494,842648	3,957118	4,117991	-0,006391	-0,003049	3584074669,352665	-0,007391	-0,022363	0,001245	-0,015812	0,001984	-0,000849	0,000000	1495,350174	-491,749663
1488,857095	-494,890043	3,934521	4,106396	-0,006377	-0,003050	3584074669,362667	-0,007391	-0,022329	0,001245	-0,015767	0,001980	-0,000846	0,000000	1495,322930	-491,764227
1488,813200	-494,911931	3,911840	4,099401	-0,006359	-0,003045	3584074669,372667	-0,007390	-0,022296	0,001245	-0,015741	0,001974	-0,000847	0,000000	1495,295686	-491,778775
1488,813200	-494,911931	3,911840	4,086240	-0,006363	-0,003056	3584074669,382666	-0,007389	-0,022263	0,001246	-0,015690	0,001975	-0,000841	0,000000	1495,268443	-491,793307
1488,776170	-494,947626	3,890114	4,069320	-0,006372	-0,003065	3584074669,392667	-0,007388	-0,022229	0,001246	-0,015625	0,001979	-0,000836	0,000000	1495,241202	-491,807822
1488,776170	-494,947626	3,890114	4,059107	-0,006367	-0,003064	3584074669,402666	-0,007388	-0,022195	0,001246	-0,015586	0,001977	-0,000834	0,000000	1495,213962	-491,822321
1488,776170	-494,947626	3,890114	4,044346	-0,006367	-0,003073	3584074669,412666	-0,007387	-0,022162	0,001247	-0,015529	0,001978	-0,000829	0,000000	1495,186724	-491,836804
1488,754979	-494,936107	3,868691	4,035438	-0,006357	-0,003072	3584074669,422664	-0,007386	-0,022128	0,001247	-0,015495	0,001975	-0,000828	0,000000	1495,159488	-491,851270
1488,730410	-494,950171	3,847624	4,030066	-0,006340	-0,003066	3584074669,432669	-0,007386	-0,022094	0,001248	-0,015474	0,001969	-0,000829	0,000000	1495,132254	-491,865720
1488,730410	-494,950171	3,847624	4,018350	-0,006327	-0,003052	3584074669,442667	-0,007385	-0,022060	0,001248	-0,015429	0,001964	-0,000833	0,000000	1495,105022	-491,880152
1488,723220	-494,933897	3,827679	4,002942	-0,006319	-0,003043	3584074669,452672	-0,007384	-0,022026	0,001248	-0,015370	0,001961	-0,000835	0,000000	1495,077793	-491,894568
1488,723220	-494,933897	3,827679	3,993642	-0,006303	-0,003032	3584074669,462667	-0,007383	-0,021992	0,001249	-0,015334	0,001956	-0,000838	0,000000	1495,050566	-491,908967
1488,670255	-494,923032	3,807023	3,980139	-0,006285	-0,003014	3584074669,472670	-0,007382	-0,021958	0,001249	-0,015283	0,001949	-0,000844	0,000000	1495,023342	-491,923349
1488,670255	-494,923032	3,807023	3,971990	-0,006264	-0,002997	3584074669,482667	-0,007381	-0,021924	0,001249	-0,015251	0,001941	-0,000850	0,000000	1494,996122	-491,937714
1488,689780	-494,882807	3,787848	3,958900	-0,006261	-0,002976	3584074669,492670	-0,007380	-0,021890	0,001250	-0,015201	0,001940	-0,000857	0,000000	1494,968904	-491,952062
1488,689780	-494,882807	3,787848	3,951001	-0,006248	-0,002958	3584074669,502668	-0,007379	-0,021856	0,001250	-0,015171	0,001936	-0,000863	0,000000	1494,941690	-491,966392
1488,693450	-494,850224	3,769259	3,938649	-0,006222	-0,002926	3584074669,512671	-0,007377	-0,021822	0,001250	-0,015123	0,001926	-0,000875	0,000000	1494,914480	-491,980705
1488,693450	-494,850224	3,769259	3,931196	-0,006196	-0,002901	3584074669,522665	-0,007376	-0,021788	0,001251	-0,015095	0,001917	-0,000884	0,000000	1494,887274	-491,995001
1488,676227	-494,807837	3,750136	3,919344	-0,006168	-0,002867	3584074669,532674	-0,007374	-0,021754	0,001251	-0,015049	0,001906	-0,000896	0,000000	1494,860072	-492,009279
1488,676227	-494,807837	3,750136	3,912194	-0,006140	-0,002841	3584074669,542669	-0,007372	-0,021720	0,001251	-0,015022	0,001896	-0,000905	0,000000	1494,832874	-492,023540
1488,661578	-494,788450	3,731050	3,900313	-0,006119	-0,002803	3584074669,552671	-0,007370	-0,021687	0,001252	-0,014976	0,001888	-0,000919	0,000000	1494,805681	-492,037783
1488,661578	-494,788450	3,731050	3,893145	-0,006096	-0,002774	3584074669,562670	-0,007367	-0,021653	0,001252	-0,014949	0,001880	-0,000930	0,000000	1494,778493	-492,052009
1488,662632	-494,735044	3,713460	3,881269	-0,006077	-0,002744	3584074669,572672	-0,007365	-0,021619	0,001252	-0,014903	0,001873	-0,000941	0,000000	1494,751309	-492,066216
1488,662632	-494,735044	3,713460	3,874104	-0,006055	-0,002720	3584074669,582671	-0,007362	-0,021586	0,001252	-0,014875	0,001865	-0,000950	0,000000	1494,724131	-492,080406
1488,640649	-494,683043	3,695385	3,862822	-0,006030	-0,002678	3584074669,592670	-0,007359	-0,021552	0,001253	-0,014832	0,001856	-0,000965	0,000000	1494,696959	-492,094578
1488,640649	-494,683043	3,695385	3,856016	-0,006004	-0,002648	3584074669,602671	-0,007356	-0,021519	0,001253	-0,014806	0,001846	-0,000976	0,000000	1494,669792	-492,108731
1488,672389	-494,627161	3,677871	3,844758	-0,005987	-0,002603	3584074669,612676	-0,007352	-0,021486	0,001253	-0,014763	0,001839	-0,000994	0,000000	1494,642631	-492,122867
1488,672389	-494,627161	3,677871	3,837966	-0,005965	-0,002571	3584074669,622668	-0,007349	-0,021453	0,001254	-0,014737	0,001832	-0,001006	0,000000	1494,615476	-492,136984
1488,683791	-494,543672	3,659851	3,826940	-0,005929	-0,002523	3584074669,632674	-0,007345	-0,021419	0,001254	-0,014694	0,001818	-0,001024	0,000000	1494,588327	-492,151083
1488,683791	-494,543672	3,659851	3,820288	-0,005897	-0,002489	3584074669,642671	-0,007341	-0,021386	0,001254	-0,014669	0,001807	-0,001036	0,000000	1494,561186	-492,165164
1488,689111	-494,467590	3,642287	3,809146	-0,005862	-0,002430	3584074669,652675	-0,007337	-0,021354	0,001254	-0,014626	0,001793	-0,001059	0,000000	1494,534051	-492,179226
1488,689111	-494,467590	3,642287	3,802424	-0,005830	-0,002389	3584074669,662673	-0,007332	-0,021321	0,001255	-0,014600	0,001782	-0,001075	0,000000	1494,506923	-492,193269
1488,670242	-494,465437	3,622893	3,791420	-0,005798	-0,002328	3584074669,672675	-0,007328	-0,021288	0,001255	-0,014558	0,001770	-0,001098	0,000000	1494,479803	-492,207293
1488,670242	-494,465437	3,622893	3,784782	-0,005768	-0,002286	3584074669,682673	-0,007323	-0,021256	0,001255	-0,014533	0,001758	-0,001114	0,000000	1494,452690	-492,221299
1488,724921	-494,398616	3,602306	3,773104	-0,005746	-0,002254	3584074669,692679	-0,007317	-0,021224	0,001255	-0,014488	0,001751	-0,001126	0,000000	1494,425586	-492,235285
1488,724921	-494,398616	3,602306	3,766058	-0,005723	-0,002229	3584074669,702672	-0,007312	-0,021192	0,001255	-0,014461	0,001742	-0,001135	0,000000	1494,398489	-492,249253
1488,692767	-494,348735	3,584956	3,753662	-0,005676	-0,002182	3584074669,712677	-0,007306	-0,021159	0,001256	-0,014413	0,001725	-0,001152	0,000000	1494,371401	-492,263201
1488,692767	-494,348735	3,584956	3,746182	-0,005637	-0,002148	3584074669,722670	-0,007300	-0,021127	0,001256	-0,014384	0,001712	-0,001164	0,000000	1494,344322	-492,277129
1488,656978	-494,308413	3,564189	3,734805	-0,005616	-0,002103	3584074669,732677	-0,007294	-0,021096	0,001256	-0,014341	0,001704	-0,001181	0,000000	1494,317252	-492,291038
1488,656978	-494,308413	3,564189	3,727941	-0,005592	-0,002070	3584074669,742676	-0,007288	-0,021064	0,001256	-0,014314	0,001695	-0,001194	0,000000	1494,290192	-492,304927
1488,656978	-494,308413	3,564189	3,715584	-0,005581	-0,002028	3584074669,752691	-0,007281	-0,021032	0,001256	-0,014267	0,001691	-0,001209	0,000000	1494,263141	-492,318796
1488,695137	-494,226792	3,545612	3,708127	-0,005564	-0,001998	3584074669,762676	-0,007274	-0,021001	0,001256	-0,014238	0,001685	-0,001221	0,000000	1494,236100	-492,332645
1488,697815	-494,193385	3,525123	3,703632	-0,005543	-0,001974	3584074669,772682	-0,007268	-0,020969	0,001257	-0,014221	0,001677	-0,001229	0,000000	1494,209070	-492,346474
1488,697815	-494,193385	3,525123	3,693572	-0,005504	-0,001922	3584074669,782675	-0,007261	-0,020937	0,001257	-0,014182	0,001663	-0,001249	0,000000	1494,182050	-492,360282
1488,697815	-494,193385	3,525123	3,679394	-0,005469	-0,001871	3584074669,792691	-0,007254	-0,020906	0,001257	-0,014128	0,001650	-0,001268	0,000000	1494,155041	-492,374069
1488,712401	-494,111573	3,504375	3,670838	-0,005437	-0,001836	3584074669,802679	-0,007246	-0,020875	0,001257	-0,014095	0,001639	-0,001281	0,000000	1494,128043	-492,387835
1488,688936	-494,097158	3,483796	3,665679	-0,005407	-0,001809	3584074669,812694	-0,007238	-0,020844	0,001257	-0,014075	0,001629	-0,001290	0,000000	1494,101057	-492,401580
1488,688936	-494,097158	3,483796	3,654358	-0,005373	-0,001754	3584074669,822673	-0,007231	-0,020813	0,001257	-0,014032	0,001616	-0,001311	0,000000	1494,074083	-492,415303
1488,688936	-494,097158	3,483796	3,639382	-0,005351	-0,001711	3584074669,832677	-0,007222	-0,020782	0,001257	-0,013974	0,001608	-0,001327	0,000000	1494,047122	-492,429004
1488,670360	-494,060551	3,462198	3,630344	-0,005326	-0,001679	3584074669,842680	-0,007214	-0,020751	0,001258	-0,013940	0,001599	-0,001339	0,000000	1494,020173	-492,442684
1488,685020	-494,041437	3,441919	3,624893	-0,005301	-0,001654	3584074669,852684	-0,007206	-0,020721	0,001258	-0,013919	0,001591	-0,001347	0,000000	1493,993237	-492,456341
1488,685020	-494,041437	3,441919	3,613060	-0,005283	-0,001619	3584074669,862678	-0,007197	-0,020690	0,001258	-0,013873	0,001584	-0,001360	0,000000	1493,966314	-492,469976
1488,673967	-493,970320	3,419947	3,597894	-0,005255	-0,001585	3584074669,872681	-0,007189	-0,020659	0,001258	-0,013815	0,001574	-0,001372	0,000000	1493,939406	-492,483587
1488,673967	-493,970320	3,419947	3,588741	-0,005228	-0,001560	3584074669,882678	-0,007180	-0,020629	0,001258	-0,013780	0,001565	-0,001380	0,000000	1493,912511	-492,497176
1488,640038	-494,006029	3,399007	3,574523	-0,005205	-0,001510	3584074669,892684	-0,007171	-0,020598	0,001258	-0,013725	0,001557	-0,001399	0,000000	1493,885631	-492,510741
1488,640038	-494,006029	3,399007	3,565943	-0,005181	-0,001475	3584074669,902679	-0,007162	-0,020568	0,001258	-0,013692	0,001548	-0,001412	0,000000	1493,858766	-492,524282
1488,582565	-493,982039	3,376448	3,552480	-0,005169	-0,001463	3584074669,912682	-0,007153	-0,020538	0,001259	-0,013641	0,001544	-0,001415	0,000000	1493,831917	-492,537800
1488,582565	-493,982039	3,376448	3,544356	-0,005151	-0,001450	3584074669,922676	-0,007144	-0,020507	0,001259	-0,013609	0,001539	-0,001418	0,000000	1493,805083	-492,551292
1488,567685	-493,924625	3,356257	3,530528	-0,005152	-0,001428	3584074669,932683	-0,007135	-0,020477	0,001259	-0,013556	0,001539	-0,001426	0,000000	1493,778265	-492,564760
1488,567685	-493,924625	3,356257	3,522183	-0,005142	-0,001409	3584074669,942681	-0,007126	-0,020447	0,001259	-0,013524	0,001536	-0,001433	0,000000	1493,751464	-492,578203
1488,575111	-493,893834	3,335016	3,509159	-0,005132	-0,001369	3584074669,952683	-0,007117	-0,020416	0,001259	-0,013474	0,001532	-0,001447	0,000000	1493,724680	-492,591620
1488,575111	-493,893834	3,335016	3,501299	-0,005115	-0,001340	3584074669,962681	-0,007108	-0,020386	0,001260	-0,013444	0,001527	-0,001458	0,000000	1493,697914	-492,605011
1488,580683	-493,866191	3,313382	3,488153	-0,005091	-0,001305	3584074669,972683	-0,007099	-0,020356	0,001260	-0,013394	0,001518	-0,001470	0,000000	1493,671165	-492,618376
1488,580683	-493,866191	3,313382	3,480220	-0,005066	-0,001279	3584074669,982682	-0,007090	-0,020325	0,001260	-0,013363	0,001510	-0,001479	0,000000	1493,644435	-492,631714
1488,541102	-493,839871	3,289644	3,466874	-0,005038	-0,001246	3584074669,992684	-0,007081	-0,020295	0,001261	-0,013312	0,001500	-0,001491	0,000000	1493,617723	-492,645025
1488,541102	-493,839871	3,289644	3,458820	-0,005011	-0,001222	3584074670,002682	-0,007072	-0,020265	0,001261	-0,013281	0,001491	-0,001499	0,000000	1493,591031	-492,658309
1488,517722	-493,836809	3,266716	3,444567	-0,005000	-0,001191	3584074670,012682	-0,007062	-0,020235	0,001261	-0,013226	0,001487	-0,001510	0,000000	1493,564358	-492,671565
1488,517722	-493,836809	3,266716	3,435966	-0,004982	-0,001168	3584074670,022678	-0,007053	-0,020205	0,001261	-0,013193	0,001481	-0,001518	0,000000	1493,537706	-492,684792
1488,571554	-493,797131	3,243440	3,421703	-0,004970	-0,001147	3584074670,032685	-0,007043	-0,020175	0,001262	-0,013138	0,001477	-0,001525	0,000000	1493,511074	-492,697991
1488,571554	-493,797131	3,243440	3,413096	-0,004953	-0,001129	3584074670,042684	-0,007034	-0,020145	0,001262	-0,013105	0,001472	-0,001530	0,000000	1493,484463	-492,711160
1488,547097	-493,751212	3,220472	3,398692	-0,004910	-0,001098	3584074670,052688	-0,007024	-0,020114	0,001262	-0,013050	0,001457	-0,001541	0,000000	1493,457873	-492,724300
1488,547097	-493,751212	3,220472	3,390000	-0,004874	-0,001073	3584074670,062684	-0,007014	-0,020084	0,001263	-0,013017	0,001445	-0,001548	0,000000	1493,431306	-492,737409
1488,514186	-493,705983	3,196683	3,375666	-0,004851	-0,001035	3584074670,072690	-0,007004	-0,020054	0,001263	-0,012962	0,001437	-0,001562	0,000000	1493,404760	-492,750488
1488,514186	-493,705983	3,196683	3,367016	-0,004827	-0,001007	3584074670,082684	-0,006994	-0,020025	0,001263	-0,012928	0,001429	-0,001572	0,000000	1493,378238	-492,763536
1488,530589	-493,672568	3,173463	3,352383	-0,004815	-0,000967	3584074670,092687	-0,006984	-0,019995	0,001263	-0,012872	0,001425	-0,001587	0,000000	1493,351739	-492,776552
1488,530589	-493,672568	3,173463	3,343552	-0,004797	-0,000938	3584074670,102684	-0,006974	-0,019965	0,001264	-0,012838	0,001419	-0,001597	0,000000	1493,325264	-492,789536
1488,557178	-493,595326	3,149680	3,329035	-0,004770	-0,000902	3584074670,112687	-0,006963	-0,019935	0,001264	-0,012783	0,001409	-0,001610	0,000000	1493,298813	-492,802488
1488,557178	-493,595326	3,149680	3,320274	-0,004743	-0,000875	3584074670,122682	-0,006953	-0,019906	0,001264	-0,012749	0,001400	-0,001619	0,000000	1493,272387	-492,815407
1488,524416	-493,593773	3,124577	3,305577	-0,004705	-0,000823	3584074670,132686	-0,006942	-0,019876	0,001265	-0,012693	0,001387	-0,001639	0,000000	1493,245986	-492,828292
1488,524416	-493,593773	3,124577	3,296707	-0,004672	-0,000787	3584074670,142685	-0,006932	-0,019847	0,001265	-0,012658	0,001375	-0,001652	0,000000	1493,219611	-492,841144
1488,561788	-493,541615	3,100168	3,281421	-0,004655	-0,000759	3584074670,152688	-0,006921	-0,019817	0,001265	-0,012600	0,001370	-0,001661	0,000000	1493,193263	-492,853960
1488,561788	-493,541615	3,100168	3,272195	-0,004634	-0,000737	3584074670,162686	-0,006910	-0,019788	0,001266	-0,012564	0,001363	-0,001668	0,000000	1493,166941	-492,866742
1488,557857	-493,503651	3,074107	3,256970	-0,004596	-0,000698	3584074670,172689	-0,006899	-0,019759	0,001266	-0,012506	0,001350	-0,001682	0,000000	1493,140646	-492,879488
1488,557857	-493,503651	3,074107	3,247780	-0,004563	-0,000670	3584074670,182687	-0,006888	-0,019730	0,001266	-0,012471	0,001339	-0,001691	0,000000	1493,114379	-492,892198
1488,572170	-493,426454	3,048785	3,231922	-0,004534	-0,000633	3584074670,192695	-0,006876	-0,019701	0,001267	-0,012410	0,001329	-0,001705	0,000000	1493,088140	-492,904872
1488,572170	-493,426454	3,048785	3,222351	-0,004506	-0,000605	3584074670,202688	-0,006865	-0,019672	0,001267	-0,012373	0,001320	-0,001714	0,000000	1493,061930	-492,917508
1488,572170	-493,426454	3,048785	3,206555	-0,004473	-0,000553	3584074670,212688	-0,006853	-0,019643	0,001267	-0,012312	0,001308	-0,001733	0,000000	1493,035750	-492,930107
1488,546927	-493,390237	3,022643	3,197021	-0,004443	-0,000517	3584074670,222684	-0,006841	-0,019614	0,001267	-0,012276	0,001298	-0,001746	0,000000	1493,009599	-492,942667
1488,546927	-493,390237	3,022643	3,191271	-0,004415	-0,000490	3584074670,232689	-0,006829	-0,019585	0,001268	-0,012254	0,001288	-0,001756	0,000000	1492,983478	-492,955188
1488,568596	-493,316731	2,998872	3,177459	-0,004397	-0,000454	3584074670,242692	-0,006817	-0,019557	0,001268	-0,012201	0,001283	-0,001768	0,000000	1492,957389	-492,967670
1488,546560	-493,273177	2,972106	3,169124	-0,004376	-0,000428	3584074670,252688	-0,006805	-0,019528	0,001268	-0,012169	0,001276	-0,001777	0,000000	1492,931330	-492,980112
1488,546560	-493,273177	2,972106	3,154688	-0,004345	-0,000378	3584074670,262689	-0,006793	-0,019500	0,001268	-0,012113	0,001265	-0,001796	0,000000	1492,905304	-492,992514
1488,551716	-493,226701	2,946873	3,135382	-0,004324	-0,000326	3584074670,272691	-0,006780	-0,019471	0,001269	-0,012039	0,001258	-0,001816	0,000000	1492,879310	-493,004874
1488,551716	-493,226701	2,946873	3,123727	-0,004301	-0,000289	3584074670,282690	-0,006768	-0,019443	0,001269	-0,011994	0,001250	-0,001829	0,000000	1492,853349	-493,017193
1488,601997	-493,157166	2,921509	3,106708	-0,004275	-0,000244	3584074670,292692	-0,006756	-0,019415	0,001269	-0,011929	0,001241	-0,001846	0,000000	1492,827421	-493,029469
1488,601997	-493,157166	2,921509	3,096435	-0,004249	-0,000212	3584074670,302690	-0,006743	-0,019387	0,001270	-0,011889	0,001233	-0,001857	0,000000	1492,801528	-493,041703
1488,599257	-493,156456	2,896322	3,080198	-0,004204	-0,000160	3584074670,312691	-0,006731	-0,019359	0,001270	-0,011827	0,001217	-0,001876	0,000000	1492,775669	-493,053892
1488,599257	-493,156456	2,896322	3,070398	-0,004166	-0,000124	3584074670,322686	-0,006718	-0,019332	0,001271	-0,011789	0,001204	-0,001889	0,000000	1492,749845	-493,066038
1488,621215	-493,111958	2,871678	3,054517	-0,004134	-0,000097	3584074670,332694	-0,006705	-0,019304	0,001271	-0,011729	0,001194	-0,001897	0,000000	1492,724057	-493,078139
1488,621215	-493,111958	2,871678	3,044932	-0,004104	-0,000076	3584074670,342691	-0,006692	-0,019277	0,001272	-0,011692	0,001184	-0,001904	0,000000	1492,698305	-493,090194
