x_m	y_m	psi_m	psi_error	x_error	y_error	Absolute Time	tau_commanded_psi	tau_commanded_x	tau_commanded_y	tau_psi	tau_surge	tau_sway	psi_ref_filter	x_ref_filter	y_ref_filter
1500,772775	-479,707130	1,901997	2,081189	-0,001207	-0,000740	3584087543,754941	-0,001776	-0,007129	0,000438	-0,007265	0,001355	-0,000714	0,000000	1502,113105	-478,870854
1500,615414	-479,746414	1,905397	2,081966	-0,001269	-0,000773	3584087543,764948	-0,001791	-0,007139	0,000443	-0,007267	0,001376	-0,000707	0,000000	1502,121188	-478,872587
1500,615414	-479,746414	1,905397	2,082439	-0,001309	-0,000792	3584087543,774942	-0,001806	-0,007149	0,000447	-0,007269	0,001390	-0,000703	0,000000	1502,129242	-478,874295
1500,476131	-479,801223	1,908270	2,084072	-0,001399	-0,000819	3584087543,784945	-0,001821	-0,007159	0,000452	-0,007275	0,001422	-0,000699	0,000000	1502,137264	-478,875977
1500,476131	-479,801223	1,908270	2,085063	-0,001457	-0,000834	3584087543,794943	-0,001838	-0,007168	0,000456	-0,007278	0,001442	-0,000696	0,000000	1502,145255	-478,877634
1500,405980	-479,824028	1,911996	2,086801	-0,001550	-0,000865	3584087543,804945	-0,001854	-0,007177	0,000461	-0,007284	0,001474	-0,000690	0,000000	1502,153213	-478,879265
1500,405980	-479,824028	1,911996	2,087854	-0,001609	-0,000882	3584087543,814943	-0,001871	-0,007185	0,000466	-0,007288	0,001495	-0,000687	0,000000	1502,161139	-478,880872
1500,297793	-479,784268	1,917170	2,089968	-0,001676	-0,000902	3584087543,824945	-0,001888	-0,007193	0,000471	-0,007295	0,001518	-0,000684	0,000000	1502,169032	-478,882453
1500,297793	-479,784268	1,917170	2,091249	-0,001719	-0,000912	3584087543,834945	-0,001906	-0,007201	0,000476	-0,007300	0,001533	-0,000682	0,000000	1502,176890	-478,884009
1500,234169	-479,760737	1,921915	2,094073	-0,001791	-0,000903	3584087543,844946	-0,001923	-0,007209	0,000481	-0,007310	0,001557	-0,000684	0,000000	1502,184713	-478,885540
1500,234169	-479,760737	1,921915	2,095783	-0,001838	-0,000896	3584087543,854944	-0,001942	-0,007217	0,000486	-0,007316	0,001573	-0,000685	0,000000	1502,192500	-478,887046
1500,125571	-479,693163	1,929142	2,098696	-0,001894	-0,000883	3584087543,864946	-0,001960	-0,007224	0,000491	-0,007326	0,001592	-0,000688	0,000000	1502,200251	-478,888528
1500,125571	-479,693163	1,929142	2,100460	-0,001931	-0,000874	3584087543,874947	-0,001979	-0,007231	0,000496	-0,007332	0,001605	-0,000690	0,000000	1502,207965	-478,889986
1500,068269	-479,642674	1,935494	2,104389	-0,002000	-0,000841	3584087543,884947	-0,001997	-0,007238	0,000501	-0,007346	0,001628	-0,000697	0,000000	1502,215640	-478,891420
1500,068269	-479,642674	1,935494	2,106765	-0,002044	-0,000821	3584087543,894945	-0,002017	-0,007245	0,000506	-0,007354	0,001642	-0,000702	0,000000	1502,223276	-478,892830
1499,977663	-479,594219	1,941584	2,110718	-0,002096	-0,000788	3584087543,904947	-0,002036	-0,007252	0,000512	-0,007368	0,001660	-0,000708	0,000000	1502,230873	-478,894216
1499,977663	-479,594219	1,941584	2,113110	-0,002131	-0,000768	3584087543,914945	-0,002056	-0,007258	0,000517	-0,007376	0,001671	-0,000713	0,000000	1502,238429	-478,895579
1499,977663	-479,594219	1,941584	2,116968	-0,002191	-0,000736	3584087543,924945	-0,002075	-0,007264	0,000522	-0,007390	0,001691	-0,000719	0,000000	1502,245943	-478,896919
1499,977663	-479,594219	1,941584	2,119302	-0,002230	-0,000716	3584087543,934946	-0,002095	-0,007271	0,000528	-0,007398	0,001704	-0,000724	0,000000	1502,253415	-478,898236
1499,918283	-479,494104	1,949021	2,120715	-0,002256	-0,000703	3584087543,944960	-0,002115	-0,007276	0,000533	-0,007403	0,001712	-0,000726	0,000000	1502,260843	-478,899531
1499,775193	-479,387000	1,957507	2,121572	-0,002275	-0,000695	3584087543,954949	-0,002135	-0,007282	0,000539	-0,007406	0,001718	-0,000728	0,000000	1502,268227	-478,900804
1499,775193	-479,387000	1,957507	2,125036	-0,002313	-0,000650	3584087543,964964	-0,002156	-0,007288	0,000544	-0,007418	0,001730	-0,000737	0,000000	1502,275565	-478,902055
1499,719360	-479,261182	1,966250	2,130491	-0,002395	-0,000580	3584087543,974948	-0,002176	-0,007294	0,000550	-0,007437	0,001757	-0,000751	0,000000	1502,282857	-478,903285
1499,650379	-479,123123	1,975009	2,133789	-0,002448	-0,000538	3584087543,984948	-0,002197	-0,007299	0,000555	-0,007448	0,001775	-0,000760	0,000000	1502,290102	-478,904493
1499,650379	-479,123123	1,975009	2,139246	-0,002505	-0,000461	3584087543,994946	-0,002218	-0,007304	0,000561	-0,007467	0,001793	-0,000776	0,000000	1502,297298	-478,905681
1499,602016	-478,999574	1,983114	2,146012	-0,002569	-0,000360	3584087544,004950	-0,002239	-0,007309	0,000566	-0,007491	0,001813	-0,000796	0,000000	1502,304445	-478,906848
1499,602016	-478,999574	1,983114	2,150103	-0,002611	-0,000299	3584087544,014949	-0,002260	-0,007314	0,000572	-0,007505	0,001827	-0,000809	0,000000	1502,311542	-478,907995
1499,541235	-478,880095	1,992407	2,155786	-0,002658	-0,000212	3584087544,024950	-0,002282	-0,007319	0,000578	-0,007525	0,001841	-0,000826	0,000000	1502,318587	-478,909122
1499,541235	-478,880095	1,992407	2,159223	-0,002689	-0,000160	3584087544,034948	-0,002303	-0,007324	0,000584	-0,007537	0,001851	-0,000837	0,000000	1502,325579	-478,910229
1499,459010	-478,769893	1,999986	2,164980	-0,002735	-0,000080	3584087544,044950	-0,002325	-0,007329	0,000590	-0,007557	0,001865	-0,000853	0,000000	1502,332518	-478,911318
1499,459010	-478,769893	1,999986	2,168461	-0,002765	-0,000032	3584087544,054949	-0,002347	-0,007333	0,000596	-0,007569	0,001874	-0,000863	0,000000	1502,339403	-478,912388
1499,401638	-478,683296	2,009970	2,173567	-0,002818	0,000042	3584087544,064951	-0,002369	-0,007338	0,000602	-0,007587	0,001891	-0,000878	0,000000	1502,346231	-478,913439
1499,401638	-478,683296	2,009970	2,176655	-0,002853	0,000086	3584087544,074949	-0,002391	-0,007342	0,000608	-0,007598	0,001902	-0,000887	0,000000	1502,353003	-478,914472
1499,307156	-478,511984	2,019670	2,182475	-0,002900	0,000148	3584087544,084951	-0,002414	-0,007347	0,000614	-0,007618	0,001917	-0,000900	0,000000	1502,359717	-478,915487
1499,307156	-478,511984	2,019670	2,185995	-0,002930	0,000186	3584087544,094949	-0,002436	-0,007351	0,000620	-0,007631	0,001926	-0,000907	0,000000	1502,366372	-478,916484
1499,293584	-478,385455	2,031240	2,191963	-0,002989	0,000277	3584087544,104952	-0,002458	-0,007355	0,000626	-0,007651	0,001945	-0,000926	0,000000	1502,372966	-478,917464
1499,293584	-478,385455	2,031240	2,195572	-0,003027	0,000332	3584087544,114950	-0,002481	-0,007359	0,000632	-0,007664	0,001957	-0,000937	0,000000	1502,379500	-478,918428
1499,267525	-478,273271	2,040743	2,202335	-0,003058	0,000416	3584087544,124952	-0,002504	-0,007363	0,000638	-0,007688	0,001965	-0,000954	0,000000	1502,385970	-478,919374
1499,267525	-478,273271	2,040743	2,206423	-0,003079	0,000467	3584087544,134952	-0,002527	-0,007367	0,000644	-0,007702	0,001971	-0,000964	0,000000	1502,392377	-478,920304
1499,228758	-478,148778	2,050840	2,212658	-0,003104	0,000542	3584087544,144952	-0,002549	-0,007371	0,000651	-0,007724	0,001978	-0,000979	0,000000	1502,398720	-478,921218
1499,228758	-478,148778	2,050840	2,216428	-0,003122	0,000588	3584087544,154951	-0,002572	-0,007375	0,000657	-0,007737	0,001983	-0,000989	0,000000	1502,404996	-478,922116
1499,228758	-478,148778	2,050840	2,222705	-0,003151	0,000666	3584087544,164951	-0,002595	-0,007378	0,000663	-0,007759	0,001991	-0,001004	0,000000	1502,411205	-478,922998
1499,169427	-478,067468	2,060714	2,226500	-0,003170	0,000713	3584087544,174953	-0,002617	-0,007382	0,000669	-0,007772	0,001997	-0,001014	0,000000	1502,417346	-478,923864
1499,099364	-477,935801	2,070349	2,228796	-0,003185	0,000742	3584087544,184958	-0,002640	-0,007386	0,000675	-0,007780	0,002001	-0,001019	0,000000	1502,423417	-478,924715
1499,099364	-477,935801	2,070349	2,234094	-0,003219	0,000792	3584087544,194953	-0,002663	-0,007390	0,000682	-0,007798	0,002011	-0,001029	0,000000	1502,429418	-478,925551
1499,115254	-477,829163	2,079637	2,241112	-0,003270	0,000874	3584087544,204955	-0,002685	-0,007393	0,000688	-0,007823	0,002027	-0,001046	0,000000	1502,435346	-478,926372
1499,115254	-477,829163	2,079637	2,245355	-0,003303	0,000924	3584087544,214952	-0,002708	-0,007397	0,000694	-0,007838	0,002037	-0,001056	0,000000	1502,441202	-478,927178
1499,108464	-477,722675	2,087355	2,251597	-0,003319	0,000997	3584087544,224954	-0,002731	-0,007400	0,000700	-0,007860	0,002041	-0,001071	0,000000	1502,446983	-478,927969
1499,108464	-477,722675	2,087355	2,255371	-0,003330	0,001042	3584087544,234952	-0,002754	-0,007404	0,000707	-0,007873	0,002043	-0,001080	0,000000	1502,452689	-478,928745
1499,091028	-477,612582	2,095470	2,260709	-0,003342	0,001111	3584087544,244955	-0,002777	-0,007407	0,000713	-0,007891	0,002046	-0,001094	0,000000	1502,458318	-478,929507
1499,091028	-477,612582	2,095470	2,263937	-0,003352	0,001153	3584087544,254958	-0,002799	-0,007411	0,000719	-0,007903	0,002048	-0,001102	0,000000	1502,463870	-478,930254
1499,114345	-477,483489	2,101227	2,269102	-0,003367	0,001222	3584087544,264956	-0,002822	-0,007415	0,000725	-0,007921	0,002051	-0,001116	0,000000	1502,469342	-478,930987
1499,114345	-477,483489	2,101227	2,272226	-0,003377	0,001264	3584087544,274954	-0,002844	-0,007418	0,000731	-0,007932	0,002053	-0,001124	0,000000	1502,474734	-478,931705
1499,087464	-477,419779	2,106793	2,276394	-0,003377	0,001341	3584087544,284955	-0,002867	-0,007422	0,000737	-0,007946	0,002051	-0,001139	0,000000	1502,480045	-478,932409
1499,087464	-477,419779	2,106793	2,278916	-0,003379	0,001388	3584087544,294953	-0,002889	-0,007425	0,000744	-0,007955	0,002050	-0,001148	0,000000	1502,485273	-478,933099
1499,154764	-477,309957	2,111739	2,282645	-0,003392	0,001441	3584087544,304956	-0,002911	-0,007429	0,000750	-0,007968	0,002054	-0,001159	0,000000	1502,490418	-478,933774
1499,154764	-477,309957	2,111739	2,284900	-0,003402	0,001474	3584087544,314955	-0,002933	-0,007432	0,000756	-0,007976	0,002056	-0,001165	0,000000	1502,495477	-478,934435
1499,168390	-477,259138	2,113330	2,288224	-0,003384	0,001538	3584087544,324957	-0,002955	-0,007436	0,000762	-0,007987	0,002048	-0,001178	0,000000	1502,500451	-478,935081
1499,168390	-477,259138	2,113330	2,290234	-0,003375	0,001576	3584087544,334955	-0,002977	-0,007440	0,000768	-0,007994	0,002043	-0,001185	0,000000	1502,505337	-478,935712
1499,164244	-477,121350	2,114497	2,292082	-0,003365	0,001620	3584087544,344957	-0,002998	-0,007443	0,000774	-0,008001	0,002038	-0,001194	0,000000	1502,510135	-478,936329
1499,164244	-477,121350	2,114497	2,293201	-0,003362	0,001646	3584087544,354955	-0,003020	-0,007447	0,000780	-0,008005	0,002036	-0,001199	0,000000	1502,514843	-478,936931
1499,184337	-477,059921	2,114605	2,294341	-0,003363	0,001717	3584087544,364957	-0,003041	-0,007451	0,000785	-0,008009	0,002034	-0,001213	0,000000	1502,519460	-478,937517
1499,184337	-477,059921	2,114605	2,295033	-0,003365	0,001760	3584087544,374957	-0,003062	-0,007455	0,000791	-0,008011	0,002034	-0,001221	0,000000	1502,523986	-478,938089
1499,552666	-476,588510	2,130815	2,295496	-0,003360	0,001811	3584087544,384958	-0,003084	-0,007458	0,000797	-0,008013	0,002030	-0,001231	0,000000	1502,528419	-478,938645
1499,552666	-476,588510	2,130815	2,295779	-0,003359	0,001842	3584087544,394956	-0,003105	-0,007462	0,000803	-0,008014	0,002029	-0,001237	0,000000	1502,532758	-478,939186
1499,248428	-476,913814	2,111871	2,302369	-0,003214	0,002047	3584087544,404958	-0,003126	-0,007466	0,000809	-0,008037	0,001974	-0,001277	0,000000	1502,537002	-478,939711
1499,248428	-476,913814	2,111871	2,306353	-0,003128	0,002171	3584087544,414956	-0,003145	-0,007470	0,000814	-0,008051	0,001941	-0,001300	0,000000	1502,541149	-478,940220
1499,291694	-476,825975	2,108109	2,301264	-0,003198	0,002118	3584087544,424959	-0,003165	-0,007475	0,000820	-0,008033	0,001966	-0,001290	0,000000	1502,545200	-478,940712
1499,291694	-476,825975	2,108109	2,298192	-0,003242	0,002086	3584087544,434956	-0,003185	-0,007480	0,000825	-0,008022	0,001981	-0,001284	0,000000	1502,549152	-478,941188
1499,307305	-476,843490	2,103466	2,294850	-0,003253	0,002101	3584087544,444959	-0,003204	-0,007484	0,000831	-0,008011	0,001984	-0,001287	0,000000	1502,553004	-478,941647
1499,307305	-476,843490	2,103466	2,292833	-0,003261	0,002111	3584087544,454957	-0,003224	-0,007488	0,000836	-0,008003	0,001986	-0,001288	0,000000	1502,556757	-478,942089
1499,356396	-476,825704	2,096694	2,289780	-0,003261	0,002110	3584087544,464959	-0,003245	-0,007493	0,000842	-0,007993	0,001985	-0,001288	0,000000	1502,560408	-478,942513
1499,356396	-476,825704	2,096694	2,287937	-0,003262	0,002109	3584087544,474957	-0,003265	-0,007497	0,000847	-0,007986	0,001985	-0,001287	0,000000	1502,563957	-478,942920
1499,353843	-476,847268	2,089631	2,284146	-0,003245	0,002116	3584087544,484962	-0,003284	-0,007501	0,000853	-0,007973	0,001978	-0,001288	0,000000	1502,567403	-478,943308
1499,353843	-476,847268	2,089631	2,281858	-0,003236	0,002120	3584087544,494958	-0,003304	-0,007505	0,000858	-0,007965	0,001974	-0,001289	0,000000	1502,570744	-478,943677
1499,387775	-476,872336	2,081967	2,277683	-0,003232	0,002114	3584087544,504961	-0,003324	-0,007509	0,000864	-0,007951	0,001972	-0,001287	0,000000	1502,573981	-478,944027
1499,387775	-476,872336	2,081967	2,275164	-0,003232	0,002111	3584087544,514958	-0,003344	-0,007513	0,000869	-0,007942	0,001972	-0,001286	0,000000	1502,577112	-478,944358
1499,467095	-476,864327	2,075788	2,270610	-0,003219	0,002099	3584087544,524961	-0,003363	-0,007517	0,000874	-0,007926	0,001967	-0,001283	0,000000	1502,580135	-478,944668
1499,467095	-476,864327	2,075788	2,267862	-0,003212	0,002092	3584087544,534958	-0,003383	-0,007521	0,000880	-0,007916	0,001964	-0,001282	0,000000	1502,583051	-478,944959
1499,450307	-476,878904	2,067751	2,263758	-0,003178	0,002091	3584087544,544961	-0,003402	-0,007524	0,000885	-0,007902	0,001951	-0,001281	0,000000	1502,585859	-478,945228
1499,450307	-476,878904	2,067751	2,261282	-0,003158	0,002091	3584087544,554961	-0,003421	-0,007528	0,000890	-0,007893	0,001943	-0,001280	0,000000	1502,588557	-478,945476
1499,455983	-476,971608	2,058952	2,256607	-0,003154	0,002085	3584087544,564962	-0,003440	-0,007532	0,000895	-0,007877	0,001941	-0,001279	0,000000	1502,591145	-478,945702
1499,455983	-476,971608	2,058952	2,253785	-0,003152	0,002081	3584087544,574960	-0,003459	-0,007536	0,000900	-0,007867	0,001940	-0,001278	0,000000	1502,593622	-478,945905
1499,421985	-477,093058	2,047960	2,248599	-0,003150	0,002042	3584087544,584962	-0,003478	-0,007540	0,000905	-0,007849	0,001939	-0,001270	0,000000	1502,595987	-478,946086
1499,421985	-477,093058	2,047960	2,245469	-0,003149	0,002019	3584087544,594962	-0,003497	-0,007543	0,000910	-0,007838	0,001939	-0,001265	0,000000	1502,598240	-478,946243
1499,456459	-477,201849	2,039105	2,239230	-0,003163	0,001957	3584087544,604962	-0,003516	-0,007547	0,000915	-0,007816	0,001944	-0,001252	0,000000	1502,600380	-478,946377
1499,456459	-477,201849	2,039105	2,235463	-0,003172	0,001919	3584087544,614962	-0,003535	-0,007550	0,000920	-0,007803	0,001947	-0,001244	0,000000	1502,602406	-478,946486
1499,455526	-477,272629	2,032114	2,229684	-0,003164	0,001853	3584087544,624963	-0,003553	-0,007553	0,000925	-0,007783	0,001944	-0,001231	0,000000	1502,604318	-478,946570
1499,455526	-477,272629	2,032114	2,226196	-0,003161	0,001814	3584087544,634961	-0,003572	-0,007556	0,000930	-0,007771	0,001943	-0,001222	0,000000	1502,606114	-478,946628
1499,447967	-477,386691	2,021498	2,221323	-0,003159	0,001762	3584087544,644963	-0,003591	-0,007559	0,000934	-0,007754	0,001943	-0,001212	0,000000	1502,607795	-478,946661
1499,447967	-477,386691	2,021498	2,218382	-0,003159	0,001730	3584087544,654961	-0,003610	-0,007562	0,000939	-0,007744	0,001942	-0,001205	0,000000	1502,609359	-478,946667
1499,474375	-477,517751	2,014218	2,212406	-0,003162	0,001666	3584087544,664966	-0,003628	-0,007565	0,000944	-0,007723	0,001944	-0,001192	0,000000	1502,610807	-478,946646
1499,474375	-477,517751	2,014218	2,208798	-0,003165	0,001627	3584087544,674963	-0,003647	-0,007567	0,000948	-0,007710	0,001944	-0,001184	0,000000	1502,612137	-478,946597
1499,474375	-477,517751	2,014218	2,203739	-0,003156	0,001552	3584087544,684964	-0,003665	-0,007570	0,000953	-0,007693	0,001942	-0,001168	0,000000	1502,613349	-478,946520
1499,462821	-477,643271	2,005537	2,200685	-0,003151	0,001506	3584087544,694964	-0,003684	-0,007572	0,000957	-0,007682	0,001940	-0,001159	0,000000	1502,614442	-478,946415
1499,450962	-477,811832	1,997348	2,198843	-0,003149	0,001479	3584087544,704965	-0,003702	-0,007574	0,000961	-0,007675	0,001939	-0,001153	0,000000	1502,615417	-478,946280
1499,450962	-477,811832	1,997348	2,194296	-0,003152	0,001412	3584087544,714962	-0,003720	-0,007576	0,000966	-0,007660	0,001940	-0,001140	0,000000	1502,616272	-478,946116
1499,428896	-477,913381	1,989668	2,188310	-0,003159	0,001305	3584087544,724966	-0,003738	-0,007578	0,000970	-0,007639	0,001944	-0,001118	0,000000	1502,617007	-478,945922
1499,428896	-477,913381	1,989668	2,184696	-0,003163	0,001241	3584087544,734964	-0,003756	-0,007580	0,000974	-0,007626	0,001945	-0,001105	0,000000	1502,617622	-478,945698
1499,396141	-478,031874	1,981526	2,179475	-0,003175	0,001161	3584087544,744966	-0,003774	-0,007581	0,000978	-0,007608	0,001950	-0,001089	0,000000	1502,618116	-478,945442
1499,396141	-478,031874	1,981526	2,176324	-0,003182	0,001113	3584087544,754963	-0,003793	-0,007583	0,000982	-0,007597	0,001952	-0,001079	0,000000	1502,618489	-478,945155
1499,400742	-478,120363	1,974219	2,171200	-0,003199	0,001037	3584087544,764966	-0,003811	-0,007584	0,000986	-0,007579	0,001959	-0,001063	0,000000	1502,618741	-478,944836
1499,400742	-478,120363	1,974219	2,168106	-0,003209	0,000991	3584087544,774964	-0,003829	-0,007585	0,000990	-0,007568	0,001962	-0,001054	0,000000	1502,618871	-478,944484
1499,321155	-478,303059	1,966778	2,163348	-0,003214	0,000928	3584087544,784967	-0,003847	-0,007586	0,000993	-0,007552	0,001964	-0,001041	0,000000	1502,618879	-478,944100
1499,321155	-478,303059	1,966778	2,160475	-0,003216	0,000889	3584087544,794965	-0,003865	-0,007586	0,000997	-0,007541	0,001965	-0,001033	0,000000	1502,618765	-478,943683
1499,287977	-478,431705	1,961088	2,155797	-0,003249	0,000794	3584087544,804968	-0,003883	-0,007587	0,001001	-0,007525	0,001977	-0,001014	0,000000	1502,618528	-478,943233
1499,287977	-478,431705	1,961088	2,152973	-0,003269	0,000736	3584087544,814966	-0,003901	-0,007587	0,001005	-0,007515	0,001984	-0,001002	0,000000	1502,618168	-478,942748
1499,217816	-478,529162	1,955272	2,149017	-0,003293	0,000650	3584087544,824967	-0,003919	-0,007587	0,001008	-0,007501	0,001993	-0,000985	0,000000	1502,617685	-478,942229
1499,217816	-478,529162	1,955272	2,146630	-0,003308	0,000597	3584087544,834965	-0,003938	-0,007587	0,001012	-0,007493	0,001998	-0,000974	0,000000	1502,617079	-478,941676
1499,168293	-478,612795	1,948881	2,142888	-0,003344	0,000527	3584087544,844968	-0,003956	-0,007586	0,001015	-0,007480	0,002011	-0,000960	0,000000	1502,616350	-478,941088
1499,168293	-478,612795	1,948881	2,140630	-0,003366	0,000484	3584087544,854969	-0,003974	-0,007586	0,001019	-0,007472	0,002019	-0,000952	0,000000	1502,615496	-478,940466
1499,146051	-478,739446	1,943537	2,136738	-0,003398	0,000425	3584087544,864968	-0,003993	-0,007585	0,001022	-0,007459	0,002030	-0,000940	0,000000	1502,614520	-478,939808
1499,146051	-478,739446	1,943537	2,134390	-0,003417	0,000389	3584087544,874966	-0,004011	-0,007584	0,001025	-0,007450	0,002037	-0,000932	0,000000	1502,613419	-478,939114
1499,025289	-478,814330	1,939702	2,130858	-0,003436	0,000316	3584087544,884969	-0,004030	-0,007582	0,001029	-0,007438	0,002044	-0,000918	0,000000	1502,612194	-478,938385
1499,025289	-478,814330	1,939702	2,128727	-0,003448	0,000272	3584087544,894966	-0,004048	-0,007581	0,001032	-0,007431	0,002048	-0,000909	0,000000	1502,610845	-478,937620
1498,956235	-478,922290	1,934604	2,125924	-0,003502	0,000216	3584087544,904970	-0,004067	-0,007579	0,001035	-0,007421	0,002067	-0,000898	0,000000	1502,609372	-478,936819
1498,956235	-478,922290	1,934604	2,124233	-0,003534	0,000181	3584087544,914968	-0,004086	-0,007577	0,001039	-0,007415	0,002077	-0,000891	0,000000	1502,607774	-478,935982
1498,896126	-478,973454	1,930369	2,121196	-0,003579	0,000117	3584087544,924973	-0,004105	-0,007575	0,001042	-0,007404	0,002094	-0,000878	0,000000	1502,606052	-478,935108
1498,896126	-478,973454	1,930369	2,119364	-0,003606	0,000078	3584087544,934968	-0,004124	-0,007572	0,001045	-0,007398	0,002103	-0,000870	0,000000	1502,604206	-478,934199
1498,855194	-479,032188	1,926428	2,116583	-0,003645	0,000034	3584087544,944972	-0,004143	-0,007570	0,001049	-0,007388	0,002117	-0,000861	0,000000	1502,602236	-478,933253
1498,855194	-479,032188	1,926428	2,114906	-0,003668	0,000007	3584087544,954974	-0,004162	-0,007567	0,001052	-0,007382	0,002124	-0,000856	0,000000	1502,600141	-478,932271
1498,777260	-479,122069	1,922963	2,112335	-0,003697	-0,000033	3584087544,964973	-0,004182	-0,007564	0,001055	-0,007373	0,002134	-0,000848	0,000000	1502,597922	-478,931252
1498,777260	-479,122069	1,922963	2,110784	-0,003714	-0,000058	3584087544,974969	-0,004201	-0,007561	0,001058	-0,007368	0,002140	-0,000843	0,000000	1502,595578	-478,930197
1498,777260	-479,122069	1,922963	2,108479	-0,003754	-0,000109	3584087544,984982	-0,004220	-0,007557	0,001061	-0,007360	0,002153	-0,000833	0,000000	1502,593110	-478,929106
1498,663287	-479,267802	1,918340	2,107088	-0,003776	-0,000140	3584087544,994970	-0,004240	-0,007554	0,001065	-0,007355	0,002161	-0,000826	0,000000	1502,590518	-478,927979
1498,572430	-479,348568	1,916230	2,106250	-0,003789	-0,000159	3584087545,004975	-0,004260	-0,007550	0,001068	-0,007352	0,002165	-0,000822	0,000000	1502,587802	-478,926816
1498,572430	-479,348568	1,916230	2,103917	-0,003841	-0,000229	3584087545,014969	-0,004279	-0,007546	0,001071	-0,007344	0,002183	-0,000809	0,000000	1502,584961	-478,925617
1498,495545	-479,370515	1,913651	2,101674	-0,003907	-0,000304	3584087545,024971	-0,004299	-0,007542	0,001074	-0,007336	0,002207	-0,000794	0,000000	1502,581996	-478,924382
1498,495545	-479,370515	1,913651	2,100322	-0,003945	-0,000350	3584087545,034972	-0,004319	-0,007537	0,001077	-0,007332	0,002220	-0,000785	0,000000	1502,578908	-478,923111
1498,461584	-479,445271	1,913158	2,098487	-0,003997	-0,000386	3584087545,044975	-0,004339	-0,007532	0,001080	-0,007325	0,002238	-0,000778	0,000000	1502,575695	-478,921806
1498,461584	-479,445271	1,913158	2,097380	-0,004028	-0,000409	3584087545,054971	-0,004359	-0,007527	0,001083	-0,007321	0,002248	-0,000773	0,000000	1502,572359	-478,920465
