x_m	y_m	psi_m	psi_error	x_error	y_error	Absolute Time	tau_commanded_psi	tau_commanded_x	tau_commanded_y	tau_psi	tau_surge	tau_sway	psi_ref_filter	x_ref_filter	y_ref_filter
1508,215283	-476,031132	-0,628925	-0,767917	0,001219	0,003528	3584087430,152434	0,002303	-0,003382	-0,000816	0,002681	0,000805	0,000873	0,000000	1506,950377	-479,494573
1508,267001	-476,068202	-0,633190	-0,773258	0,001227	0,003483	3584087430,162437	0,002308	-0,003375	-0,000817	0,002699	0,000800	0,000881	0,000000	1506,960092	-479,477913
1508,267001	-476,068202	-0,633190	-0,776472	0,001227	0,003449	3584087430,172434	0,002313	-0,003368	-0,000818	0,002710	0,000798	0,000887	0,000000	1506,969734	-479,461260
1508,304950	-476,118153	-0,636935	-0,780091	0,001244	0,003407	3584087430,182436	0,002319	-0,003361	-0,000819	0,002723	0,000790	0,000894	0,000000	1506,979304	-479,444613
1508,304950	-476,118153	-0,636935	-0,782265	0,001251	0,003375	3584087430,192441	0,002323	-0,003354	-0,000821	0,002731	0,000785	0,000900	0,000000	1506,988801	-479,427974
1508,310856	-476,132688	-0,638677	-0,785049	0,001266	0,003329	3584087430,202437	0,002328	-0,003348	-0,000821	0,002740	0,000778	0,000908	0,000000	1506,998227	-479,411342
1508,310856	-476,132688	-0,638677	-0,786719	0,001272	0,003295	3584087430,212435	0,002332	-0,003342	-0,000822	0,002746	0,000773	0,000914	0,000000	1507,007582	-479,394717
1508,389635	-476,122365	-0,633362	-0,788406	0,001274	0,003262	3584087430,222438	0,002337	-0,003336	-0,000823	0,002752	0,000770	0,000920	0,000000	1507,016866	-479,378098
1508,389635	-476,122365	-0,633362	-0,789412	0,001272	0,003236	3584087430,232436	0,002341	-0,003330	-0,000824	0,002756	0,000769	0,000924	0,000000	1507,026080	-479,361487
1508,378410	-476,179581	-0,627278	-0,787905	0,001298	0,003218	3584087430,242438	0,002345	-0,003324	-0,000825	0,002750	0,000758	0,000927	0,000000	1507,035224	-479,344883
1508,378410	-476,179581	-0,627278	-0,786982	0,001310	0,003200	3584087430,252438	0,002349	-0,003319	-0,000826	0,002747	0,000751	0,000930	0,000000	1507,044298	-479,328286
1508,427013	-476,182042	-0,618470	-0,784004	0,001309	0,003160	3584087430,262438	0,002353	-0,003313	-0,000827	0,002737	0,000749	0,000937	0,000000	1507,053304	-479,311696
1508,427013	-476,182042	-0,618470	-0,782193	0,001306	0,003129	3584087430,272437	0,002357	-0,003308	-0,000828	0,002730	0,000748	0,000942	0,000000	1507,062241	-479,295113
1508,455201	-476,158404	-0,606179	-0,777601	0,001319	0,003103	3584087430,282439	0,002361	-0,003303	-0,000829	0,002714	0,000741	0,000946	0,000000	1507,071110	-479,278537
1508,455201	-476,158404	-0,606179	-0,774814	0,001324	0,003081	3584087430,292437	0,002365	-0,003298	-0,000830	0,002705	0,000738	0,000950	0,000000	1507,079911	-479,261968
1508,522327	-476,177769	-0,592600	-0,768253	0,001334	0,003070	3584087430,302440	0,002369	-0,003293	-0,000831	0,002682	0,000732	0,000951	0,000000	1507,088645	-479,245407
1508,522327	-476,177769	-0,592600	-0,764277	0,001337	0,003057	3584087430,312439	0,002373	-0,003288	-0,000832	0,002668	0,000728	0,000953	0,000000	1507,097313	-479,228854
1508,548087	-476,183629	-0,575081	-0,756488	0,001362	0,003035	3584087430,322441	0,002377	-0,003283	-0,000833	0,002641	0,000717	0,000956	0,000000	1507,105914	-479,212308
1508,548087	-476,183629	-0,575081	-0,751770	0,001374	0,003015	3584087430,332438	0,002381	-0,003278	-0,000835	0,002624	0,000711	0,000960	0,000000	1507,114450	-479,195770
1508,548087	-476,183629	-0,575081	-0,741973	0,001388	0,002994	3584087430,342439	0,002385	-0,003274	-0,000836	0,002590	0,000704	0,000963	0,000000	1507,122920	-479,179239
1508,583264	-476,176137	-0,555980	-0,736042	0,001393	0,002975	3584087430,352438	0,002390	-0,003270	-0,000838	0,002569	0,000700	0,000966	0,000000	1507,131326	-479,162717
1508,620942	-476,151647	-0,535012	-0,732446	0,001393	0,002957	3584087430,362441	0,002394	-0,003265	-0,000839	0,002557	0,000698	0,000969	0,000000	1507,139667	-479,146203
1508,620942	-476,151647	-0,535012	-0,722702	0,001404	0,002943	3584087430,372439	0,002399	-0,003261	-0,000841	0,002523	0,000692	0,000971	0,000000	1507,147945	-479,129697
1508,687915	-476,151085	-0,512411	-0,708502	0,001422	0,002937	3584087430,382441	0,002404	-0,003257	-0,000843	0,002473	0,000683	0,000971	0,000000	1507,156159	-479,113200
1508,687915	-476,151085	-0,512411	-0,699911	0,001430	0,002927	3584087430,392439	0,002409	-0,003252	-0,000845	0,002443	0,000678	0,000972	0,000000	1507,164311	-479,096712
1508,748585	-476,159590	-0,489954	-0,685763	0,001458	0,002915	3584087430,402441	0,002415	-0,003248	-0,000847	0,002394	0,000666	0,000973	0,000000	1507,172400	-479,080233
1508,748585	-476,159590	-0,489954	-0,677203	0,001472	0,002901	3584087430,412440	0,002420	-0,003244	-0,000850	0,002364	0,000659	0,000975	0,000000	1507,180427	-479,063763
1508,751598	-476,123645	-0,465250	-0,663130	0,001501	0,002883	3584087430,422442	0,002426	-0,003240	-0,000853	0,002315	0,000646	0,000978	0,000000	1507,188394	-479,047302
1508,751598	-476,123645	-0,465250	-0,654615	0,001515	0,002865	3584087430,432441	0,002433	-0,003236	-0,000856	0,002285	0,000639	0,000981	0,000000	1507,196299	-479,030851
1508,746409	-476,130648	-0,443094	-0,639680	0,001522	0,002862	3584087430,442442	0,002439	-0,003232	-0,000859	0,002233	0,000635	0,000980	0,000000	1507,204144	-479,014410
1508,746409	-476,130648	-0,443094	-0,630645	0,001523	0,002854	3584087430,452440	0,002446	-0,003228	-0,000862	0,002201	0,000632	0,000981	0,000000	1507,211930	-478,997980
1508,791465	-476,103528	-0,418753	-0,616404	0,001519	0,002840	3584087430,462443	0,002454	-0,003224	-0,000866	0,002152	0,000631	0,000983	0,000000	1507,219657	-478,981560
1508,791465	-476,103528	-0,418753	-0,607788	0,001513	0,002825	3584087430,472439	0,002462	-0,003220	-0,000870	0,002122	0,000631	0,000985	0,000000	1507,227324	-478,965150
1508,836009	-476,094173	-0,394807	-0,592936	0,001525	0,002820	3584087430,482444	0,002471	-0,003215	-0,000874	0,002070	0,000625	0,000986	0,000000	1507,234934	-478,948752
1508,836009	-476,094173	-0,394807	-0,583950	0,001529	0,002810	3584087430,492442	0,002480	-0,003211	-0,000879	0,002038	0,000621	0,000987	0,000000	1507,242487	-478,932364
1508,868025	-476,043292	-0,372416	-0,569031	0,001546	0,002802	3584087430,502443	0,002490	-0,003206	-0,000884	0,001986	0,000613	0,000987	0,000000	1507,249982	-478,915989
1508,868025	-476,043292	-0,372416	-0,560006	0,001553	0,002790	3584087430,512442	0,002500	-0,003201	-0,000890	0,001955	0,000608	0,000989	0,000000	1507,257421	-478,899625
1508,899458	-476,027839	-0,352995	-0,545678	0,001568	0,002797	3584087430,522445	0,002511	-0,003195	-0,000895	0,001905	0,000601	0,000987	0,000000	1507,264804	-478,883274
1508,899458	-476,027839	-0,352995	-0,537009	0,001573	0,002795	3584087430,532443	0,002523	-0,003190	-0,000901	0,001875	0,000597	0,000986	0,000000	1507,272132	-478,866935
1508,918706	-476,000236	-0,333976	-0,524072	0,001586	0,002793	3584087430,542445	0,002534	-0,003184	-0,000908	0,001829	0,000590	0,000986	0,000000	1507,279405	-478,850609
1508,918706	-476,000236	-0,333976	-0,516244	0,001591	0,002785	3584087430,552444	0,002547	-0,003178	-0,000914	0,001802	0,000587	0,000986	0,000000	1507,286624	-478,834296
1508,956193	-476,009165	-0,317768	-0,503974	0,001599	0,002785	3584087430,562445	0,002560	-0,003171	-0,000921	0,001759	0,000582	0,000985	0,000000	1507,293790	-478,817997
1508,956193	-476,009165	-0,317768	-0,496549	0,001601	0,002779	3584087430,572444	0,002574	-0,003164	-0,000929	0,001733	0,000579	0,000986	0,000000	1507,300903	-478,801712
1509,020754	-475,945542	-0,302352	-0,485636	0,001615	0,002765	3584087430,582444	0,002588	-0,003157	-0,000936	0,001695	0,000572	0,000988	0,000000	1507,307963	-478,785440
1509,020754	-475,945542	-0,302352	-0,479030	0,001620	0,002750	3584087430,592443	0,002603	-0,003149	-0,000944	0,001672	0,000568	0,000990	0,000000	1507,314971	-478,769184
1509,055387	-475,971466	-0,289843	-0,468925	0,001646	0,002760	3584087430,602446	0,002618	-0,003141	-0,000952	0,001637	0,000557	0,000987	0,000000	1507,321929	-478,752942
1509,055387	-475,971466	-0,289843	-0,462808	0,001659	0,002759	3584087430,612447	0,002633	-0,003132	-0,000961	0,001616	0,000550	0,000986	0,000000	1507,328835	-478,736715
1509,117219	-475,940495	-0,278441	-0,454149	0,001678	0,002742	3584087430,622447	0,002649	-0,003123	-0,000969	0,001585	0,000542	0,000989	0,000000	1507,335692	-478,720504
1509,117219	-475,940495	-0,278441	-0,448905	0,001687	0,002726	3584087430,632445	0,002665	-0,003114	-0,000978	0,001567	0,000537	0,000991	0,000000	1507,342500	-478,704309
1509,138895	-475,887756	-0,268738	-0,441211	0,001714	0,002722	3584087430,642447	0,002682	-0,003105	-0,000987	0,001540	0,000525	0,000991	0,000000	1507,349258	-478,688131
1509,138895	-475,887756	-0,268738	-0,436551	0,001727	0,002713	3584087430,652446	0,002698	-0,003095	-0,000996	0,001524	0,000518	0,000992	0,000000	1507,355969	-478,671969
1509,190567	-475,824729	-0,262580	-0,429883	0,001742	0,002722	3584087430,662447	0,002715	-0,003086	-0,001006	0,001501	0,000511	0,000989	0,000000	1507,362632	-478,655824
1509,190567	-475,824729	-0,262580	-0,425842	0,001748	0,002721	3584087430,672447	0,002732	-0,003075	-0,001015	0,001486	0,000507	0,000988	0,000000	1507,369248	-478,639696
1509,218196	-475,796316	-0,257130	-0,420951	0,001769	0,002739	3584087430,682447	0,002749	-0,003065	-0,001025	0,001469	0,000498	0,000984	0,000000	1507,375818	-478,623586
1509,218196	-475,796316	-0,257130	-0,417985	0,001780	0,002744	3584087430,692445	0,002766	-0,003055	-0,001035	0,001459	0,000492	0,000982	0,000000	1507,382342	-478,607495
1509,242895	-475,776229	-0,252789	-0,414023	0,001795	0,002751	3584087430,702448	0,002783	-0,003044	-0,001044	0,001445	0,000485	0,000979	0,000000	1507,388821	-478,591422
1509,242895	-475,776229	-0,252789	-0,411617	0,001801	0,002750	3584087430,712446	0,002800	-0,003034	-0,001054	0,001437	0,000481	0,000979	0,000000	1507,395256	-478,575367
1509,242895	-475,776229	-0,252789	-0,408434	0,001812	0,002750	3584087430,722460	0,002816	-0,003024	-0,001063	0,001426	0,000475	0,000978	0,000000	1507,401647	-478,559332
1509,308781	-475,682449	-0,247538	-0,406498	0,001816	0,002744	3584087430,732446	0,002833	-0,003013	-0,001073	0,001419	0,000472	0,000978	0,000000	1507,407995	-478,543317
1509,288783	-475,648092	-0,246100	-0,405317	0,001816	0,002734	3584087430,742449	0,002849	-0,003002	-0,001082	0,001415	0,000470	0,000979	0,000000	1507,414301	-478,527321
1509,288783	-475,648092	-0,246100	-0,402513	0,001840	0,002759	3584087430,752448	0,002865	-0,002992	-0,001091	0,001405	0,000460	0,000973	0,000000	1507,420565	-478,511346
1509,394141	-475,618358	-0,243005	-0,400237	0,001844	0,002781	3584087430,762450	0,002880	-0,002982	-0,001101	0,001397	0,000457	0,000968	0,000000	1507,426787	-478,495391
1509,394141	-475,618358	-0,243005	-0,398851	0,001844	0,002788	3584087430,772449	0,002896	-0,002971	-0,001110	0,001392	0,000455	0,000965	0,000000	1507,432970	-478,479458
1509,373334	-475,526866	-0,239019	-0,396776	0,001883	0,002798	3584087430,782450	0,002910	-0,002961	-0,001119	0,001385	0,000439	0,000962	0,000000	1507,439112	-478,463546
1509,373334	-475,526866	-0,239019	-0,395510	0,001905	0,002798	3584087430,792452	0,002925	-0,002952	-0,001128	0,001381	0,000430	0,000961	0,000000	1507,445215	-478,447656
1509,408408	-475,494765	-0,237468	-0,393156	0,001907	0,002828	3584087430,802453	0,002939	-0,002944	-0,001137	0,001372	0,000428	0,000955	0,000000	1507,451280	-478,431788
1509,408408	-475,494765	-0,237468	-0,391721	0,001906	0,002839	3584087430,812448	0,002952	-0,002936	-0,001145	0,001367	0,000426	0,000951	0,000000	1507,457307	-478,415942
1509,408408	-475,494765	-0,237468	-0,390229	0,001917	0,002853	3584087430,822464	0,002966	-0,002927	-0,001154	0,001362	0,000421	0,000948	0,000000	1507,463297	-478,400119
1509,424278	-475,408826	-0,233647	-0,389315	0,001921	0,002855	3584087430,832451	0,002978	-0,002919	-0,001163	0,001359	0,000417	0,000946	0,000000	1507,469251	-478,384320
1509,432658	-475,335334	-0,228973	-0,388751	0,001921	0,002850	3584087430,842452	0,002991	-0,002911	-0,001171	0,001357	0,000415	0,000946	0,000000	1507,475168	-478,368544
1509,432658	-475,335334	-0,228973	-0,386885	0,001926	0,002875	3584087430,852451	0,003003	-0,002903	-0,001179	0,001350	0,000412	0,000940	0,000000	1507,481051	-478,352791
1509,454550	-475,244762	-0,223054	-0,383896	0,001929	0,002912	3584087430,862452	0,003015	-0,002895	-0,001187	0,001340	0,000409	0,000932	0,000000	1507,486899	-478,337063
1509,454550	-475,244762	-0,223054	-0,382078	0,001929	0,002929	3584087430,872450	0,003027	-0,002887	-0,001195	0,001334	0,000408	0,000928	0,000000	1507,492714	-478,321359
1509,423122	-475,185304	-0,216218	-0,378625	0,001935	0,002969	3584087430,882452	0,003038	-0,002879	-0,001203	0,001322	0,000404	0,000919	0,000000	1507,498495	-478,305680
1509,423122	-475,185304	-0,216218	-0,376527	0,001937	0,002987	3584087430,892452	0,003049	-0,002871	-0,001210	0,001314	0,000401	0,000914	0,000000	1507,504245	-478,290027
1509,354066	-475,076004	-0,209360	-0,372541	0,001923	0,003015	3584087430,902464	0,003059	-0,002863	-0,001218	0,001300	0,000404	0,000908	0,000000	1507,509962	-478,274398
1509,354066	-475,076004	-0,209360	-0,370121	0,001912	0,003026	3584087430,912452	0,003070	-0,002854	-0,001225	0,001292	0,000406	0,000905	0,000000	1507,515649	-478,258796
1509,356795	-474,981854	-0,199351	-0,365932	0,001877	0,003069	3584087430,922456	0,003081	-0,002844	-0,001232	0,001277	0,000417	0,000895	0,000000	1507,521305	-478,243219
1509,356795	-474,981854	-0,199351	-0,363390	0,001853	0,003089	3584087430,932451	0,003091	-0,002832	-0,001239	0,001268	0,000424	0,000890	0,000000	1507,526932	-478,227668
1509,301877	-474,881300	-0,190271	-0,357879	0,001837	0,003133	3584087430,942453	0,003102	-0,002819	-0,001245	0,001249	0,000427	0,000880	0,000000	1507,532529	-478,212144
1509,301877	-474,881300	-0,190271	-0,354538	0,001825	0,003153	3584087430,952452	0,003112	-0,002805	-0,001251	0,001238	0,000430	0,000876	0,000000	1507,538099	-478,196647
1509,291165	-474,795349	-0,180020	-0,348913	0,001795	0,003199	3584087430,962453	0,003123	-0,002791	-0,001257	0,001218	0,000439	0,000866	0,000000	1507,543641	-478,181177
1509,291165	-474,795349	-0,180020	-0,345503	0,001774	0,003220	3584087430,972453	0,003133	-0,002774	-0,001262	0,001206	0,000444	0,000860	0,000000	1507,549156	-478,165734
1509,195682	-474,675709	-0,168102	-0,339373	0,001755	0,003261	3584087430,982453	0,003144	-0,002756	-0,001268	0,001185	0,000449	0,000851	0,000000	1507,554645	-478,150318
1509,195682	-474,675709	-0,168102	-0,335657	0,001741	0,003280	3584087430,992453	0,003154	-0,002737	-0,001272	0,001172	0,000452	0,000847	0,000000	1507,560109	-478,134930
1509,097461	-474,622821	-0,156325	-0,328682	0,001693	0,003333	3584087431,002455	0,003165	-0,002717	-0,001277	0,001147	0,000467	0,000835	0,000000	1507,565547	-478,119570
1509,097461	-474,622821	-0,156325	-0,324456	0,001662	0,003358	3584087431,012454	0,003175	-0,002694	-0,001281	0,001133	0,000476	0,000829	0,000000	1507,570962	-478,104238
1509,008435	-474,558309	-0,144683	-0,317230	0,001602	0,003389	3584087431,022456	0,003186	-0,002670	-0,001285	0,001107	0,000496	0,000822	0,000000	1507,576353	-478,088934
1509,008435	-474,558309	-0,144683	-0,312852	0,001564	0,003401	3584087431,032453	0,003197	-0,002644	-0,001288	0,001092	0,000507	0,000819	0,000000	1507,581721	-478,073659
1508,916211	-474,434141	-0,131393	-0,305586	0,001503	0,003428	3584087431,042456	0,003208	-0,002615	-0,001291	0,001067	0,000526	0,000813	0,000000	1507,587067	-478,058412
1508,916211	-474,434141	-0,131393	-0,301184	0,001465	0,003438	3584087431,052454	0,003219	-0,002584	-0,001293	0,001051	0,000538	0,000810	0,000000	1507,592392	-478,043194
1508,807301	-474,365206	-0,120366	-0,293253	0,001403	0,003488	3584087431,062457	0,003230	-0,002552	-0,001294	0,001024	0,000558	0,000799	0,000000	1507,597695	-478,028005
1508,807301	-474,365206	-0,120366	-0,288448	0,001363	0,003512	3584087431,072454	0,003241	-0,002518	-0,001295	0,001007	0,000570	0,000793	0,000000	1507,602978	-478,012844
1508,807301	-474,365206	-0,120366	-0,281169	0,001294	0,003547	3584087431,082458	0,003252	-0,002483	-0,001296	0,000981	0,000592	0,000785	0,000000	1507,608242	-477,997713
1508,682103	-474,278568	-0,108578	-0,276759	0,001250	0,003563	3584087431,092453	0,003263	-0,002446	-0,001296	0,000966	0,000606	0,000781	0,000000	1507,613486	-477,982610
1508,682103	-474,278568	-0,108578	-0,274082	0,001222	0,003567	3584087431,102457	0,003273	-0,002408	-0,001295	0,000957	0,000614	0,000780	0,000000	1507,618712	-477,967537
1508,542849	-474,287232	-0,098685	-0,267787	0,001153	0,003597	3584087431,112457	0,003284	-0,002370	-0,001294	0,000935	0,000636	0,000773	0,000000	1507,623920	-477,952493
1508,409629	-474,230402	-0,087154	-0,263972	0,001109	0,003609	3584087431,122457	0,003294	-0,002330	-0,001293	0,000921	0,000649	0,000770	0,000000	1507,629110	-477,937478
1508,409629	-474,230402	-0,087154	-0,257739	0,001026	0,003608	3584087431,132456	0,003303	-0,002291	-0,001291	0,000900	0,000677	0,000769	0,000000	1507,634283	-477,922493
1508,287950	-474,228246	-0,077270	-0,249396	0,000921	0,003623	3584087431,142458	0,003313	-0,002250	-0,001288	0,000871	0,000711	0,000765	0,000000	1507,639441	-477,907536
1508,287950	-474,228246	-0,077270	-0,244344	0,000855	0,003627	3584087431,152462	0,003323	-0,002208	-0,001285	0,000853	0,000732	0,000764	0,000000	1507,644582	-477,892609
1508,287950	-474,228246	-0,077270	-0,237367	0,000765	0,003624	3584087431,162472	0,003333	-0,002166	-0,001281	0,000829	0,000762	0,000763	0,000000	1507,649708	-477,877711
1508,197991	-474,222668	-0,067473	-0,233140	0,000709	0,003616	3584087431,172458	0,003342	-0,002122	-0,001277	0,000814	0,000780	0,000764	0,000000	1507,654819	-477,862843
1508,045403	-474,192293	-0,058513	-0,230574	0,000673	0,003606	3584087431,182461	0,003351	-0,002079	-0,001273	0,000805	0,000790	0,000765	0,000000	1507,659916	-477,848003
1508,045403	-474,192293	-0,058513	-0,225134	0,000614	0,003596	3584087431,192457	0,003360	-0,002036	-0,001268	0,000786	0,000809	0,000767	0,000000	1507,664999	-477,833193
1508,045403	-474,192293	-0,058513	-0,218288	0,000515	0,003596	3584087431,202461	0,003368	-0,001992	-0,001262	0,000762	0,000841	0,000766	0,000000	1507,670068	-477,818411
1507,887501	-474,220464	-0,050921	-0,214140	0,000454	0,003590	3584087431,212460	0,003376	-0,001949	-0,001257	0,000747	0,000861	0,000766	0,000000	1507,675124	-477,803659
1507,780820	-474,269467	-0,044895	-0,211621	0,000415	0,003581	3584087431,222460	0,003384	-0,001905	-0,001250	0,000739	0,000872	0,000767	0,000000	1507,680167	-477,788935
1507,780820	-474,269467	-0,044895	-0,207083	0,000327	0,003558	3584087431,232458	0,003390	-0,001862	-0,001244	0,000723	0,000901	0,000771	0,000000	1507,685198	-477,774240
1507,780820	-474,269467	-0,044895	-0,201944	0,000229	0,003520	3584087431,242458	0,003397	-0,001819	-0,001237	0,000705	0,000933	0,000778	0,000000	1507,690217	-477,759574
1507,632122	-474,301972	-0,038820	-0,198827	0,000169	0,003490	3584087431,252460	0,003403	-0,001776	-0,001229	0,000694	0,000952	0,000783	0,000000	1507,695224	-477,744936
1507,525551	-474,353626	-0,034169	-0,196931	0,000130	0,003467	3584087431,262461	0,003409	-0,001733	-0,001221	0,000687	0,000964	0,000786	0,000000	1507,700219	-477,730327
1507,525551	-474,353626	-0,034169	-0,193369	0,000046	0,003434	3584087431,272459	0,003414	-0,001690	-0,001213	0,000675	0,000991	0,000792	0,000000	1507,705203	-477,715745
1507,441068	-474,384126	-0,029504	-0,189364	-0,000049	0,003388	3584087431,282461	0,003419	-0,001648	-0,001205	0,000661	0,001022	0,000800	0,000000	1507,710176	-477,701192
1507,441068	-474,384126	-0,029504	-0,186933	-0,000109	0,003355	3584087431,292459	0,003423	-0,001606	-0,001196	0,000653	0,001041	0,000806	0,000000	1507,715139	-477,686667
1507,351034	-474,436283	-0,026363	-0,183605	-0,000180	0,003317	3584087431,302462	0,003427	-0,001564	-0,001186	0,000641	0,001063	0,000813	0,000000	1507,720090	-477,672170
1507,351034	-474,436283	-0,026363	-0,181582	-0,000225	0,003288	3584087431,312458	0,003430	-0,001522	-0,001177	0,000634	0,001077	0,000818	0,000000	1507,725031	-477,657700
1507,281781	-474,466875	-0,024589	-0,179105	-0,000290	0,003244	3584087431,322463	0,003433	-0,001481	-0,001167	0,000625	0,001097	0,000826	0,000000	1507,729962	-477,643258
1507,281781	-474,466875	-0,024589	-0,177596	-0,000331	0,003212	3584087431,332466	0,003435	-0,001441	-0,001157	0,000620	0,001110	0,000831	0,000000	1507,734882	-477,628843
1507,206309	-474,526280	-0,022662	-0,175970	-0,000385	0,003175	3584087431,342463	0,003436	-0,001401	-0,001146	0,000614	0,001126	0,000838	0,000000	1507,739793	-477,614456
1507,206309	-474,526280	-0,022662	-0,174976	-0,000420	0,003147	3584087431,352461	0,003437	-0,001361	-0,001135	0,000611	0,001136	0,000842	0,000000	1507,744693	-477,600095
1507,155727	-474,598679	-0,022147	-0,173600	-0,000472	0,003101	3584087431,362463	0,003437	-0,001322	-0,001124	0,000606	0,001152	0,000851	0,000000	1507,749583	-477,585761
1507,155727	-474,598679	-0,022147	-0,172757	-0,000506	0,003067	3584087431,372461	0,003437	-0,001283	-0,001113	0,000603	0,001162	0,000857	0,000000	1507,754463	-477,571454
1507,084239	-474,669772	-0,022437	-0,172032	-0,000549	0,003013	3584087431,382463	0,003436	-0,001245	-0,001101	0,000601	0,001175	0,000867	0,000000	1507,759332	-477,557173
1507,084239	-474,669772	-0,022437	-0,171581	-0,000576	0,002974	3584087431,392463	0,003434	-0,001208	-0,001089	0,000599	0,001182	0,000873	0,000000	1507,764192	-477,542919
1507,077287	-474,728533	-0,022271	-0,171412	-0,000623	0,002917	3584087431,402464	0,003432	-0,001171	-0,001077	0,000598	0,001196	0,000884	0,000000	1507,769041	-477,528690
1507,077287	-474,728533	-0,022271	-0,171298	-0,000653	0,002877	3584087431,412462	0,003429	-0,001134	-0,001065	0,000598	0,001204	0,000891	0,000000	1507,773880	-477,514488
1507,058594	-474,760001	-0,022426	-0,171151	-0,000676	0,002824	3584087431,422464	0,003426	-0,001098	-0,001052	0,000597	0,001210	0,000901	0,000000	1507,778708	-477,500312
1507,058594	-474,760001	-0,022426	-0,171050	-0,000692	0,002786	3584087431,432462	0,003422	-0,001062	-0,001039	0,000597	0,001213	0,000907	0,000000	1507,783525	-477,486161
1507,078188	-474,785754	-0,023718	-0,171039	-0,000711	0,002745	3584087431,442465	0,003417	-0,001027	-0,001026	0,000597	0,001218	0,000914	0,000000	1507,788332	-477,472036
1507,078188	-474,785754	-0,023718	-0,171019	-0,000724	0,002715	3584087431,452465	0,003412	-0,000993	-0,001013	0,000597	0,001220	0,000920	0,000000	1507,793128	-477,457936
1507,069519	-474,833805	-0,024314	-0,171507	-0,000726	0,002681	3584087431,462464	0,003406	-0,000959	-0,000999	0,000599	0,001218	0,000925	0,000000	1507,797912	-477,443861
1507,069519	-474,833805	-0,024314	-0,171790	-0,000729	0,002655	3584087431,472464	0,003400	-0,000926	-0,000986	0,000600	0,001217	0,000930	0,000000	1507,802685	-477,429812
1507,088759	-474,864795	-0,024608	-0,172184	-0,000736	0,002615	3584087431,482465	0,003393	-0,000893	-0,000972	0,000601	0,001217	0,000937	0,000000	1507,807446	-477,415787
1507,088759	-474,864795	-0,024608	-0,172411	-0,000743	0,002585	3584087431,492464	0,003386	-0,000861	-0,000958	0,000602	0,001217	0,000942	0,000000	1507,812195	-477,401788
1507,150275	-474,849335	-0,022703	-0,172652	-0,000741	0,002549	3584087431,502466	0,003378	-0,000829	-0,000944	0,000603	0,001214	0,000948	0,000000	1507,816932	-477,387813
1507,150275	-474,849335	-0,022703	-0,172785	-0,000741	0,002522	3584087431,512465	0,003369	-0,000798	-0,000930	0,000603	0,001212	0,000952	0,000000	1507,821656	-477,373863
1507,205857	-474,886443	-0,021744	-0,172100	-0,000719	0,002506	3584087431,522467	0,003361	-0,000767	-0,000915	0,000601	0,001202	0,000954	0,000000	1507,826367	-477,359938
1507,205857	-474,886443	-0,021744	-0,171673	-0,000708	0,002491	3584087431,532465	0,003351	-0,000737	-0,000901	0,000599	0,001196	0,000956	0,000000	1507,831064	-477,346037
1507,264362	-474,891550	-0,019705	-0,171024	-0,000681	0,002462	3584087431,542468	0,003342	-0,000707	-0,000886	0,000597	0,001184	0,000961	0,000000	1507,835748	-477,332161
1507,264362	-474,891550	-0,019705	-0,170620	-0,000666	0,002439	3584087431,552466	0,003331	-0,000678	-0,000871	0,000596	0,001177	0,000965	0,000000	1507,840418	-477,318309
1507,313975	-474,865546	-0,016565	-0,169556	-0,000636	0,002417	3584087431,562468	0,003321	-0,000649	-0,000856	0,000592	0,001164	0,000968	0,000000	1507,845073	-477,304481
1507,313975	-474,865546	-0,016565	-0,168902	-0,000619	0,002399	3584087431,572465	0,003310	-0,000620	-0,000841	0,000590	0,001156	0,000971	0,000000	1507,849713	-477,290678
1507,427367	-474,852386	-0,010046	-0,167251	-0,000592	0,002393	3584087431,582467	0,003298	-0,000593	-0,000826	0,000584	0,001144	0,000971	0,000000	1507,854338	-477,276899
1507,427367	-474,852386	-0,010046	-0,166241	-0,000577	0,002383	3584087431,592466	0,003287	-0,000565	-0,000811	0,000580	0,001136	0,000972	0,000000	1507,858947	-477,263144
1507,552954	-474,812083	-0,000267	-0,163039	-0,000525	0,002378	3584087431,602468	0,003274	-0,000538	-0,000796	0,000569	0,001116	0,000972	0,000000	1507,863540	-477,249413
1507,552954	-474,812083	-0,000267	-0,161092	-0,000495	0,002369	3584087431,612467	0,003262	-0,000512	-0,000781	0,000562	0,001103	0,000973	0,000000	1507,868117	-477,235706
1507,668039	-474,720891	0,008210	-0,156033	-0,000429	0,002374	3584087431,622468	0,003249	-0,000485	-0,000765	0,000545	0,001078	0,000970	0,000000	1507,872676	-477,222024
1507,668039	-474,720891	0,008210	-0,152964	-0,000391	0,002372	3584087431,632469	0,003236	-0,000459	-0,000750	0,000534	0,001062	0,000970	0,000000	1507,877218	-477,208365
1507,841991	-474,623584	0,019268	-0,147742	-0,000325	0,002401	3584087431,642468	0,003223	-0,000434	-0,000735	0,000516	0,001036	0,000963	0,000000	1507,881742	-477,194731
1507,841991	-474,623584	0,019268	-0,144576	-0,000286	0,002413	3584087431,652467	0,003209	-0,000408	-0,000719	0,000505	0,001021	0,000959	0,000000	1507,886248	-477,181121
1507,963571	-474,565537	0,030814	-0,138273	-0,000196	0,002454	3584087431,662470	0,003195	-0,000383	-0,000703	0,000483	0,000987	0,000950	0,000000	1507,890735	-477,167535
