x_m	y_m	psi_m	x_ref	y_ref	psi_ref	psi_error	x_error	y_error	Absolute Time	tau_commanded_psi	tau_commanded_x	tau_commanded_y	tau_psi	tau_surge	tau_sway
1556,361586	-451,125610	0,040140	1,500000	-0,450000	0,000000	0,031067	0,059626	-0,002238	3583922577,203459	0,023600	0,001720	-0,004445	-0,017152	-0,008135	-0,008835
1556,300149	-451,070935	0,049402	1,500000	-0,450000	0,000000	0,034899	0,059611	-0,002188	3583922577,213460	0,023665	0,001633	-0,004513	-0,017187	-0,008129	-0,008854
1556,268772	-450,993717	0,060841	1,500000	-0,450000	0,000000	0,037212	0,059601	-0,002158	3583922577,223461	0,023665	0,001568	-0,004567	-0,017164	-0,008128	-0,008854
1556,268772	-450,993717	0,060841	1,500000	-0,450000	0,000000	0,042274	0,059571	-0,002118	3583922577,233460	0,023777	0,001456	-0,004646	-0,017247	-0,008106	-0,008861
1556,215259	-450,931784	0,070308	1,500000	-0,450000	0,000000	0,049859	0,059540	-0,002063	3583922577,243461	0,024000	0,001315	-0,004750	-0,017426	-0,008083	-0,008881
1556,215259	-450,931784	0,070308	1,500000	-0,450000	0,000000	0,054440	0,059520	-0,002029	3583922577,253460	0,024124	0,001225	-0,004799	-0,017488	-0,008073	-0,008881
1556,119241	-450,913243	0,077841	1,500000	-0,450000	0,000000	0,060953	0,059487	-0,001985	3583922577,263462	0,024327	0,001101	-0,004867	-0,017625	-0,008048	-0,008892
1556,119241	-450,913243	0,077841	1,500000	-0,450000	0,000000	0,064886	0,059467	-0,001958	3583922577,273459	0,024419	0,001013	-0,004909	-0,017661	-0,008037	-0,008887
1556,022122	-450,853645	0,083847	1,500000	-0,450000	0,000000	0,070242	0,059416	-0,001934	3583922577,283463	0,024560	0,000885	-0,004966	-0,017752	-0,007995	-0,008878
1556,022122	-450,853645	0,083847	1,500000	-0,450000	0,000000	0,073477	0,059385	-0,001919	3583922577,293462	0,024613	0,000796	-0,005002	-0,017761	-0,007972	-0,008861
1555,877041	-450,850035	0,091586	1,500000	-0,450000	0,000000	0,077806	0,059328	-0,001887	3583922577,303463	0,024703	0,000672	-0,005049	-0,017812	-0,007924	-0,008862
1555,877041	-450,850035	0,091586	1,500000	-0,450000	0,000000	0,080421	0,059292	-0,001867	3583922577,313461	0,024724	0,000585	-0,005079	-0,017796	-0,007897	-0,008851
1555,769934	-450,855200	0,098033	1,500000	-0,450000	0,000000	0,085062	0,059213	-0,001854	3583922577,323463	0,024815	0,000439	-0,005130	-0,017859	-0,007827	-0,008832
1555,769934	-450,855200	0,098033	1,500000	-0,450000	0,000000	0,087864	0,059165	-0,001845	3583922577,333462	0,024837	0,000338	-0,005162	-0,017851	-0,007788	-0,008810
1555,620544	-450,889616	0,103115	1,500000	-0,450000	0,000000	0,092107	0,059094	-0,001842	3583922577,343465	0,024911	0,000200	-0,005210	-0,017898	-0,007725	-0,008781
1555,620544	-450,889616	0,103115	1,500000	-0,450000	0,000000	0,094669	0,059050	-0,001841	3583922577,353463	0,024922	0,000103	-0,005240	-0,017880	-0,007691	-0,008753
1555,458430	-450,876957	0,107902	1,500000	-0,450000	0,000000	0,098227	0,058964	-0,001853	3583922577,363464	0,024956	-0,000039	-0,005281	-0,017900	-0,007614	-0,008710
1555,458430	-450,876957	0,107902	1,500000	-0,450000	0,000000	0,100375	0,058911	-0,001860	3583922577,373463	0,024942	-0,000138	-0,005306	-0,017866	-0,007571	-0,008673
1555,265991	-450,902124	0,114438	1,500000	-0,450000	0,000000	0,103565	0,058815	-0,001860	3583922577,383464	0,024952	-0,000285	-0,005343	-0,017872	-0,007484	-0,008643
1555,265991	-450,902124	0,114438	1,500000	-0,450000	0,000000	0,105491	0,058757	-0,001859	3583922577,393464	0,024923	-0,000388	-0,005367	-0,017830	-0,007435	-0,008615
1555,094117	-450,872419	0,120220	1,500000	-0,450000	0,000000	0,109240	0,058645	-0,001869	3583922577,403466	0,024947	-0,000555	-0,005411	-0,017858	-0,007333	-0,008575
1555,094117	-450,872419	0,120220	1,500000	-0,450000	0,000000	0,111503	0,058577	-0,001874	3583922577,413465	0,024926	-0,000671	-0,005439	-0,017829	-0,007275	-0,008540
1554,898301	-450,906275	0,125857	1,500000	-0,450000	0,000000	0,115157	0,058468	-0,001866	3583922577,423466	0,024945	-0,000837	-0,005484	-0,017854	-0,007175	-0,008518
1554,898301	-450,906275	0,125857	1,500000	-0,450000	0,000000	0,117363	0,058401	-0,001861	3583922577,433465	0,024921	-0,000953	-0,005512	-0,017822	-0,007118	-0,008495
1554,681759	-450,983841	0,129470	1,500000	-0,450000	0,000000	0,120926	0,058283	-0,001871	3583922577,443467	0,024929	-0,001127	-0,005557	-0,017843	-0,007010	-0,008455
1554,681759	-450,983841	0,129470	1,500000	-0,450000	0,000000	0,123077	0,058211	-0,001877	3583922577,453465	0,024896	-0,001247	-0,005585	-0,017810	-0,006949	-0,008420
1554,342622	-451,103647	0,132957	1,500000	-0,450000	0,000000	0,125804	0,058082	-0,001911	3583922577,463479	0,024857	-0,001420	-0,005621	-0,017799	-0,006829	-0,008357
1554,342622	-451,103647	0,132957	1,500000	-0,450000	0,000000	0,127450	0,058003	-0,001932	3583922577,473466	0,024796	-0,001540	-0,005644	-0,017746	-0,006761	-0,008308
1554,134573	-451,084635	0,137784	1,500000	-0,450000	0,000000	0,129824	0,057821	-0,001991	3583922577,483468	0,024708	-0,001748	-0,005677	-0,017722	-0,006589	-0,008221
1554,134573	-451,084635	0,137784	1,500000	-0,450000	0,000000	0,131256	0,057711	-0,002027	3583922577,493466	0,024616	-0,001891	-0,005698	-0,017662	-0,006489	-0,008157
1553,849905	-451,117306	0,144663	1,500000	-0,450000	0,000000	0,134030	0,057562	-0,002042	3583922577,503469	0,024562	-0,002084	-0,005737	-0,017654	-0,006351	-0,008115
1553,849905	-451,117306	0,144663	1,500000	-0,450000	0,000000	0,135704	0,057471	-0,002050	3583922577,513466	0,024491	-0,002217	-0,005762	-0,017603	-0,006271	-0,008080
1553,552887	-451,136276	0,150977	1,500000	-0,450000	0,000000	0,139437	0,057303	-0,002068	3583922577,523469	0,024467	-0,002439	-0,005814	-0,017632	-0,006114	-0,008033
1553,552887	-451,136276	0,150977	1,500000	-0,450000	0,000000	0,141690	0,057201	-0,002079	3583922577,533467	0,024412	-0,002592	-0,005848	-0,017604	-0,006024	-0,007995
1553,552887	-451,136276	0,150977	1,500000	-0,450000	0,000000	0,145549	0,057022	-0,002093	3583922577,543468	0,024383	-0,002828	-0,005904	-0,017638	-0,005856	-0,007953
1553,230425	-451,240990	0,157359	1,500000	-0,450000	0,000000	0,147879	0,056913	-0,002101	3583922577,553469	0,024325	-0,002990	-0,005939	-0,017613	-0,005759	-0,007918
1552,959704	-451,250212	0,162370	1,500000	-0,450000	0,000000	0,149285	0,056847	-0,002106	3583922577,563469	0,024248	-0,003106	-0,005962	-0,017552	-0,005705	-0,007887
1552,959704	-451,250212	0,162370	1,500000	-0,450000	0,000000	0,152658	0,056679	-0,002150	3583922577,573467	0,024199	-0,003329	-0,006013	-0,017568	-0,005548	-0,007815
1552,657346	-451,279841	0,169325	1,500000	-0,450000	0,000000	0,156679	0,056470	-0,002180	3583922577,583470	0,024135	-0,003571	-0,006087	-0,017608	-0,005351	-0,007757
1552,657346	-451,279841	0,169325	1,500000	-0,450000	0,000000	0,159106	0,056344	-0,002199	3583922577,593468	0,024041	-0,003720	-0,006145	-0,017587	-0,005237	-0,007712
1552,320256	-451,326008	0,176743	1,500000	-0,450000	0,000000	0,163324	0,056147	-0,002221	3583922577,603471	0,023982	-0,003948	-0,006229	-0,017635	-0,005053	-0,007662
1552,320256	-451,326008	0,176743	1,500000	-0,450000	0,000000	0,165870	0,056028	-0,002235	3583922577,613469	0,023891	-0,004092	-0,006291	-0,017618	-0,004947	-0,007622
1551,964230	-451,376324	0,182846	1,500000	-0,450000	0,000000	0,170343	0,055822	-0,002261	3583922577,623471	0,023829	-0,004328	-0,006382	-0,017675	-0,004754	-0,007568
1551,964230	-451,376324	0,182846	1,500000	-0,450000	0,000000	0,173044	0,055698	-0,002277	3583922577,633470	0,023734	-0,004476	-0,006447	-0,017664	-0,004642	-0,007526
1551,593108	-451,415022	0,191406	1,500000	-0,450000	0,000000	0,177090	0,055481	-0,002306	3583922577,643471	0,023638	-0,004711	-0,006535	-0,017705	-0,004439	-0,007470
1551,593108	-451,415022	0,191406	1,500000	-0,450000	0,000000	0,179532	0,055350	-0,002324	3583922577,653471	0,023519	-0,004856	-0,006599	-0,017684	-0,004321	-0,007427
1551,262674	-451,470597	0,197264	1,500000	-0,450000	0,000000	0,184395	0,055123	-0,002350	3583922577,663472	0,023443	-0,005109	-0,006700	-0,017756	-0,004108	-0,007373
1551,262674	-451,470597	0,197264	1,500000	-0,450000	0,000000	0,187330	0,054986	-0,002365	3583922577,673470	0,023333	-0,005264	-0,006772	-0,017754	-0,003985	-0,007332
1550,909407	-451,503322	0,204186	1,500000	-0,450000	0,000000	0,191421	0,054772	-0,002397	3583922577,683472	0,023221	-0,005491	-0,006864	-0,017796	-0,003785	-0,007275
1550,909407	-451,503322	0,204186	1,500000	-0,450000	0,000000	0,193891	0,054642	-0,002415	3583922577,693471	0,023086	-0,005630	-0,006928	-0,017775	-0,003670	-0,007231
1550,589376	-451,442726	0,212202	1,500000	-0,450000	0,000000	0,198121	0,054424	-0,002440	3583922577,703473	0,022966	-0,005859	-0,007022	-0,017822	-0,003466	-0,007181
1550,589376	-451,442726	0,212202	1,500000	-0,450000	0,000000	0,200675	0,054291	-0,002454	3583922577,713472	0,022824	-0,005997	-0,007088	-0,017805	-0,003348	-0,007142
1550,235377	-451,495213	0,218071	1,500000	-0,450000	0,000000	0,205390	0,054084	-0,002439	3583922577,723473	0,022723	-0,006222	-0,007188	-0,017870	-0,003157	-0,007131
1550,235377	-451,495213	0,218071	1,500000	-0,450000	0,000000	0,208236	0,053959	-0,002430	3583922577,733473	0,022590	-0,006357	-0,007258	-0,017864	-0,003047	-0,007116
1549,856909	-451,515298	0,225393	1,500000	-0,450000	0,000000	0,212277	0,053742	-0,002445	3583922577,743474	0,022443	-0,006572	-0,007348	-0,017903	-0,002846	-0,007075
1549,856909	-451,515298	0,225393	1,500000	-0,450000	0,000000	0,214717	0,053611	-0,002454	3583922577,753473	0,022278	-0,006699	-0,007409	-0,017881	-0,002731	-0,007043
1549,504602	-451,501970	0,230663	1,500000	-0,450000	0,000000	0,219087	0,053382	-0,002467	3583922577,763474	0,022126	-0,006924	-0,007503	-0,017933	-0,002517	-0,007004
1549,504602	-451,501970	0,230663	1,500000	-0,450000	0,000000	0,221726	0,053243	-0,002475	3583922577,773472	0,021954	-0,007055	-0,007565	-0,017918	-0,002395	-0,006972
1549,168879	-451,438271	0,236635	1,500000	-0,450000	0,000000	0,225405	0,053019	-0,002474	3583922577,783474	0,021764	-0,007258	-0,007646	-0,017943	-0,002188	-0,006948
1549,168879	-451,438271	0,236635	1,500000	-0,450000	0,000000	0,227626	0,052884	-0,002474	3583922577,793473	0,021567	-0,007374	-0,007698	-0,017912	-0,002069	-0,006925
1548,805262	-451,423445	0,242372	1,500000	-0,450000	0,000000	0,231330	0,052669	-0,002448	3583922577,803476	0,021397	-0,007625	-0,007751	-0,017938	-0,001871	-0,006927
1548,805262	-451,423445	0,242372	1,500000	-0,450000	0,000000	0,233566	0,052538	-0,002432	3583922577,813474	0,021248	-0,007864	-0,007745	-0,017908	-0,001758	-0,006919
1548,485916	-451,385347	0,248611	1,500000	-0,450000	0,000000	0,237186	0,052315	-0,002417	3583922577,823475	0,021086	-0,008187	-0,007764	-0,017931	-0,001553	-0,006911
1548,485916	-451,385347	0,248611	1,500000	-0,450000	0,000000	0,239371	0,052180	-0,002408	3583922577,833475	0,020920	-0,008422	-0,007756	-0,017898	-0,001436	-0,006897
1548,219767	-451,328589	0,252941	1,500000	-0,450000	0,000000	0,243159	0,051972	-0,002387	3583922577,843476	0,020763	-0,008731	-0,007778	-0,017928	-0,001245	-0,006894
1548,219767	-451,328589	0,252941	1,500000	-0,450000	0,000000	0,245446	0,051845	-0,002374	3583922577,853475	0,020595	-0,008955	-0,007771	-0,017900	-0,001137	-0,006884
1547,881200	-451,261190	0,256680	1,500000	-0,450000	0,000000	0,248540	0,051663	-0,002344	3583922577,863477	0,020416	-0,009226	-0,007779	-0,017903	-0,000974	-0,006890
1547,881200	-451,261190	0,256680	1,500000	-0,450000	0,000000	0,250408	0,051553	-0,002326	3583922577,873475	0,020233	-0,009424	-0,007764	-0,017858	-0,000883	-0,006886
1547,579779	-451,140876	0,261019	1,500000	-0,450000	0,000000	0,253014	0,051352	-0,002288	3583922577,883490	0,020008	-0,009689	-0,007763	-0,017843	-0,000700	-0,006901
1547,579779	-451,140876	0,261019	1,500000	-0,450000	0,000000	0,254587	0,051230	-0,002265	3583922577,893477	0,019794	-0,009879	-0,007742	-0,017787	-0,000598	-0,006902
1547,311437	-451,110226	0,261266	1,500000	-0,450000	0,000000	0,257253	0,051037	-0,002203	3583922577,903478	0,019567	-0,010133	-0,007741	-0,017774	-0,000424	-0,006941
1547,311437	-451,110226	0,261266	1,500000	-0,450000	0,000000	0,258862	0,050920	-0,002166	3583922577,913476	0,019350	-0,010315	-0,007720	-0,017721	-0,000327	-0,006956
1547,041566	-450,999819	0,263533	1,500000	-0,450000	0,000000	0,259930	0,050743	-0,002131	3583922577,923478	0,019060	-0,010515	-0,007691	-0,017647	-0,000169	-0,006969
1547,041566	-450,999819	0,263533	1,500000	-0,450000	0,000000	0,260574	0,050635	-0,002110	3583922577,933477	0,018802	-0,010661	-0,007652	-0,017557	-0,000082	-0,006968
1546,755828	-450,903236	0,264799	1,500000	-0,450000	0,000000	0,261859	0,050463	-0,002053	3583922577,943479	0,018519	-0,010855	-0,007625	-0,017493	0,000070	-0,007003
1546,755828	-450,903236	0,264799	1,500000	-0,450000	0,000000	0,262633	0,050359	-0,002019	3583922577,953478	0,018263	-0,010995	-0,007587	-0,017409	0,000154	-0,007016
1546,526647	-450,781057	0,267822	1,500000	-0,450000	0,000000	0,263600	0,050182	-0,001960	3583922577,963479	0,017957	-0,011176	-0,007553	-0,017333	0,000310	-0,007053
1546,526647	-450,781057	0,267822	1,500000	-0,450000	0,000000	0,264183	0,050075	-0,001924	3583922577,973478	0,017686	-0,011306	-0,007511	-0,017243	0,000396	-0,007067
1546,280872	-450,610210	0,267530	1,500000	-0,450000	0,000000	0,265730	0,049919	-0,001854	3583922577,983479	0,017413	-0,011482	-0,007485	-0,017190	0,000530	-0,007115
1546,280872	-450,610210	0,267530	1,500000	-0,450000	0,000000	0,266662	0,049825	-0,001812	3583922577,993479	0,017161	-0,011607	-0,007446	-0,017114	0,000603	-0,007135
1546,071848	-450,412603	0,269164	1,500000	-0,450000	0,000000	0,267109	0,049670	-0,001718	3583922578,003480	0,016840	-0,011749	-0,007400	-0,017020	0,000737	-0,007207
1546,071848	-450,412603	0,269164	1,500000	-0,450000	0,000000	0,267377	0,049576	-0,001662	3583922578,013480	0,016559	-0,011850	-0,007349	-0,016920	0,000809	-0,007242
1545,847031	-450,240254	0,267146	1,500000	-0,450000	0,000000	0,268184	0,049437	-0,001549	3583922578,023481	0,016261	-0,011988	-0,007307	-0,016841	0,000926	-0,007332
1545,847031	-450,240254	0,267146	1,500000	-0,450000	0,000000	0,268670	0,049352	-0,001481	3583922578,033477	0,015994	-0,012085	-0,007258	-0,016750	0,000989	-0,007378
1545,678893	-450,020506	0,268009	1,500000	-0,450000	0,000000	0,268163	0,049211	-0,001372	3583922578,043482	0,015642	-0,012183	-0,007194	-0,016621	0,001108	-0,007466
1545,678893	-450,020506	0,268009	1,500000	-0,450000	0,000000	0,267855	0,049126	-0,001305	3583922578,053481	0,015342	-0,012256	-0,007131	-0,016501	0,001171	-0,007511
1545,505694	-449,784764	0,268342	1,500000	-0,450000	0,000000	0,268009	0,049007	-0,001178	3583922578,063478	0,015033	-0,012356	-0,007076	-0,016400	0,001266	-0,007616
1545,505694	-449,784764	0,268342	1,500000	-0,450000	0,000000	0,268101	0,048936	-0,001102	3583922578,073479	0,014760	-0,012430	-0,007018	-0,016297	0,001316	-0,007670
1545,390936	-449,597782	0,267884	1,500000	-0,450000	0,000000	0,268286	0,048823	-0,000962	3583922578,083482	0,014457	-0,012525	-0,006963	-0,016198	0,001405	-0,007787
1545,390936	-449,597782	0,267884	1,500000	-0,450000	0,000000	0,268397	0,048755	-0,000877	3583922578,093486	0,014187	-0,012595	-0,006905	-0,016096	0,001451	-0,007848
1545,215299	-449,417852	0,265912	1,500000	-0,450000	0,000000	0,268281	0,048668	-0,000752	3583922578,103483	0,013894	-0,012668	-0,006843	-0,015987	0,001515	-0,007951
1545,215299	-449,417852	0,265912	1,500000	-0,450000	0,000000	0,268209	0,048615	-0,000676	3583922578,113483	0,013632	-0,012724	-0,006781	-0,015880	0,001545	-0,008003
1545,094725	-449,208655	0,267526	1,500000	-0,450000	0,000000	0,267383	0,048513	-0,000559	3583922578,123483	0,013302	-0,012782	-0,006706	-0,015745	0,001623	-0,008097
1545,094725	-449,208655	0,267526	1,500000	-0,450000	0,000000	0,266883	0,048451	-0,000488	3583922578,133482	0,013031	-0,012859	-0,006626	-0,015623	0,001662	-0,008144
1545,015522	-449,007383	0,267632	1,500000	-0,450000	0,000000	0,267218	0,048366	-0,000362	3583922578,143484	0,012770	-0,012973	-0,006560	-0,015533	0,001724	-0,008246
1545,015522	-449,007383	0,267632	1,500000	-0,450000	0,000000	0,267419	0,048314	-0,000286	3583922578,153481	0,012532	-0,013066	-0,006491	-0,015440	0,001753	-0,008297
1545,015522	-449,007383	0,267632	1,500000	-0,450000	0,000000	0,267581	0,048251	-0,000161	3583922578,163480	0,012284	-0,013163	-0,006420	-0,015345	0,001793	-0,008399
1544,898120	-448,811539	0,267408	1,500000	-0,450000	0,000000	0,267677	0,048212	-0,000085	3583922578,173484	0,012055	-0,013247	-0,006348	-0,015249	0,001808	-0,008450
1544,817320	-448,666273	0,267493	1,500000	-0,450000	0,000000	0,267734	0,048189	-0,000038	3583922578,183488	0,011838	-0,013322	-0,006275	-0,015151	0,001808	-0,008470
1544,817320	-448,666273	0,267493	1,500000	-0,450000	0,000000	0,267677	0,048127	0,000067	3583922578,193482	0,011587	-0,013409	-0,006201	-0,015050	0,001846	-0,008551
1544,798284	-448,424686	0,269292	1,500000	-0,450000	0,000000	0,267676	0,048058	0,000188	3583922578,203485	0,011330	-0,013502	-0,006127	-0,014952	0,001891	-0,008647
1544,798284	-448,424686	0,269292	1,500000	-0,450000	0,000000	0,267674	0,048016	0,000262	3583922578,213482	0,011096	-0,013583	-0,006052	-0,014854	0,001910	-0,008695
1544,725600	-448,293992	0,273156	1,500000	-0,450000	0,000000	0,268382	0,047983	0,000402	3583922578,223485	0,010895	-0,013685	-0,005988	-0,014784	0,001919	-0,008809
1544,725600	-448,293992	0,273156	1,500000	-0,450000	0,000000	0,268809	0,047962	0,000486	3583922578,233484	0,010697	-0,013772	-0,005920	-0,014704	0,001916	-0,008867
1544,701597	-448,078224	0,276363	1,500000	-0,450000	0,000000	0,270595	0,047921	0,000590	3583922578,243486	0,010525	-0,013915	-0,005872	-0,014676	0,001934	-0,008943
1544,701597	-448,078224	0,276363	1,500000	-0,450000	0,000000	0,271673	0,047895	0,000652	3583922578,253486	0,010343	-0,014028	-0,005813	-0,014621	0,001936	-0,008978
1544,666526	-447,921158	0,282003	1,500000	-0,450000	0,000000	0,273592	0,047870	0,000775	3583922578,263486	0,010190	-0,014170	-0,005766	-0,014600	0,001937	-0,009073
1544,666526	-447,921158	0,282003	1,500000	-0,450000	0,000000	0,274750	0,047854	0,000850	3583922578,273486	0,010021	-0,014282	-0,005707	-0,014549	0,001929	-0,009120
1544,734621	-447,728849	0,286786	1,500000	-0,450000	0,000000	0,277681	0,047831	0,000957	3583922578,283487	0,009900	-0,014462	-0,005674	-0,014566	0,001929	-0,009198
1544,734621	-447,728849	0,286786	1,500000	-0,450000	0,000000	0,279450	0,047816	0,001022	3583922578,293485	0,009750	-0,014597	-0,005623	-0,014539	0,001920	-0,009234
1544,707937	-447,613662	0,293471	1,500000	-0,450000	0,000000	0,282411	0,047834	0,001137	3583922578,303487	0,009668	-0,014765	-0,005589	-0,014558	0,001879	-0,009320
1544,707937	-447,613662	0,293471	1,500000	-0,450000	0,000000	0,284198	0,047844	0,001207	3583922578,313486	0,009545	-0,014894	-0,005539	-0,014531	0,001845	-0,009360
1544,758219	-447,442487	0,300211	1,500000	-0,450000	0,000000	0,287923	0,047840	0,001295	3583922578,323488	0,009467	-0,015102	-0,005516	-0,014579	0,001826	-0,009417
1544,758219	-447,442487	0,300211	1,500000	-0,450000	0,000000	0,290171	0,047836	0,001348	3583922578,333485	0,009346	-0,015255	-0,005472	-0,014571	0,001805	-0,009441
1544,811069	-447,299700	0,308803	1,500000	-0,450000	0,000000	0,294197	0,047854	0,001448	3583922578,343489	0,009290	-0,015449	-0,005458	-0,014630	0,001764	-0,009510
1544,811069	-447,299700	0,308803	1,500000	-0,450000	0,000000	0,296627	0,047864	0,001509	3583922578,353487	0,009181	-0,015579	-0,005422	-0,014628	0,001730	-0,009540
1544,884090	-447,187132	0,317741	1,500000	-0,450000	0,000000	0,301495	0,047891	0,001602	3583922578,363489	0,009157	-0,015802	-0,005421	-0,014720	0,001680	-0,009601
1544,884090	-447,187132	0,317741	1,500000	-0,450000	0,000000	0,304434	0,047907	0,001658	3583922578,373487	0,009070	-0,015954	-0,005392	-0,014737	0,001641	-0,009626
1544,999444	-447,062536	0,326142	1,500000	-0,450000	0,000000	0,309747	0,047945	0,001737	3583922578,383490	0,009071	-0,016195	-0,005396	-0,014845	0,001579	-0,009672
1544,999444	-447,062536	0,326142	1,500000	-0,450000	0,000000	0,312955	0,047968	0,001785	3583922578,393488	0,009001	-0,016358	-0,005370	-0,014871	0,001534	-0,009688
1545,052339	-446,980720	0,337002	1,500000	-0,450000	0,000000	0,318217	0,048027	0,001863	3583922578,403489	0,009023	-0,016596	-0,005373	-0,014977	0,001451	-0,009733
1545,052339	-446,980720	0,337002	1,500000	-0,450000	0,000000	0,321395	0,048062	0,001910	3583922578,413489	0,008969	-0,016757	-0,005347	-0,015001	0,001393	-0,009749
1545,148565	-446,871186	0,347862	1,500000	-0,450000	0,000000	0,327612	0,048104	0,001971	3583922578,423490	0,009003	-0,017044	-0,005363	-0,015142	0,001328	-0,009776
1545,148565	-446,871186	0,347862	1,500000	-0,450000	0,000000	0,331367	0,048129	0,002008	3583922578,433489	0,008958	-0,017232	-0,005344	-0,015188	0,001280	-0,009781
1545,216333	-446,802436	0,358705	1,500000	-0,450000	0,000000	0,337932	0,048182	0,002074	3583922578,443491	0,009013	-0,017532	-0,005364	-0,015342	0,001205	-0,009812
1545,216333	-446,802436	0,358705	1,500000	-0,450000	0,000000	0,341898	0,048213	0,002114	3583922578,453490	0,008982	-0,017726	-0,005347	-0,015394	0,001151	-0,009819
1545,326471	-446,697415	0,370508	1,500000	-0,450000	0,000000	0,348584	0,048259	0,002165	3583922578,463491	0,009035	-0,018034	-0,005367	-0,015551	0,001082	-0,009836
1545,326471	-446,697415	0,370508	1,500000	-0,450000	0,000000	0,352622	0,048286	0,002197	3583922578,473489	0,009004	-0,018231	-0,005351	-0,015605	0,001033	-0,009834
1545,382439	-446,676711	0,381084	1,500000	-0,450000	0,000000	0,359733	0,048346	0,002257	3583922578,483491	0,009082	-0,018553	-0,005374	-0,015777	0,000951	-0,009859
1545,382439	-446,676711	0,381084	1,500000	-0,450000	0,000000	0,364027	0,048381	0,002294	3583922578,493491	0,009068	-0,018756	-0,005361	-0,015840	0,000893	-0,009863
1545,500530	-446,546028	0,394785	1,500000	-0,450000	0,000000	0,370806	0,048425	0,002324	3583922578,503492	0,009123	-0,019067	-0,005379	-0,015998	0,000827	-0,009858
1545,500530	-446,546028	0,394785	1,500000	-0,450000	0,000000	0,374900	0,048451	0,002343	3583922578,513495	0,009098	-0,019258	-0,005362	-0,016051	0,000779	-0,009844
1545,586812	-446,473392	0,407475	1,500000	-0,450000	0,000000	0,382796	0,048513	0,002406	3583922578,523493	0,009198	-0,019612	-0,005393	-0,016251	0,000695	-0,009871
1545,586812	-446,473392	0,407475	1,500000	-0,450000	0,000000	0,387564	0,048550	0,002444	3583922578,533491	0,009202	-0,019828	-0,005384	-0,016329	0,000636	-0,009876
1545,649998	-446,452538	0,418824	1,500000	-0,450000	0,000000	0,395467	0,048606	0,002496	3583922578,543494	0,009297	-0,020182	-0,005415	-0,016527	0,000558	-0,009892
