x_m	y_m	psi_m	x_ref	y_ref	psi_ref	psi_error	x_error	y_error	Absolute Time	tau_commanded_psi	tau_commanded_x	tau_commanded_y	tau_psi	tau_surge	tau_sway
1522,018865	-435,240499	3,914576	1,500000	-0,450000	0,000000	3,896195	0,021943	0,014577	3583921557,586713	0,046390	-0,019312	-0,010533	-0,034500	-0,014296	-0,010996
1522,018865	-435,240499	3,914576	1,500000	-0,450000	0,000000	3,899150	0,021956	0,014621	3583921557,596715	0,046299	-0,019288	-0,010514	-0,034419	-0,014294	-0,011007
1522,110983	-435,112854	3,919961	1,500000	-0,450000	0,000000	3,903470	0,021977	0,014676	3583921557,606714	0,046270	-0,019297	-0,010512	-0,034391	-0,014303	-0,011026
1522,110983	-435,112854	3,919961	1,500000	-0,450000	0,000000	3,906078	0,021990	0,014708	3583921557,616716	0,046168	-0,019261	-0,010488	-0,034298	-0,014301	-0,011026
1522,177091	-435,055864	3,923715	1,500000	-0,450000	0,000000	3,909782	0,022034	0,014778	3583921557,626717	0,046139	-0,019240	-0,010477	-0,034247	-0,014333	-0,011060
1522,177091	-435,055864	3,923715	1,500000	-0,450000	0,000000	3,912017	0,022061	0,014821	3583921557,636716	0,046038	-0,019185	-0,010449	-0,034140	-0,014346	-0,011068
1522,246760	-434,984498	3,927326	1,500000	-0,450000	0,000000	3,914850	0,022103	0,014869	3583921557,646717	0,045975	-0,019139	-0,010428	-0,034057	-0,014375	-0,011081
1522,246760	-434,984498	3,927326	1,500000	-0,450000	0,000000	3,916559	0,022129	0,014898	3583921557,656714	0,045855	-0,019067	-0,010393	-0,033931	-0,014385	-0,011076
1522,324457	-434,920784	3,930252	1,500000	-0,450000	0,000000	3,919017	0,022172	0,014944	3583921557,666715	0,045782	-0,019007	-0,010367	-0,033835	-0,014414	-0,011086
1522,324457	-434,920784	3,930252	1,500000	-0,450000	0,000000	3,920500	0,022198	0,014972	3583921557,676717	0,045657	-0,018926	-0,010330	-0,033702	-0,014424	-0,011080
1522,376513	-434,889898	3,933300	1,500000	-0,450000	0,000000	3,922551	0,022244	0,015014	3583921557,686718	0,045575	-0,018851	-0,010299	-0,033591	-0,014456	-0,011086
1522,376513	-434,889898	3,933300	1,500000	-0,450000	0,000000	3,923787	0,022272	0,015039	3583921557,696718	0,045446	-0,018760	-0,010259	-0,033450	-0,014469	-0,011078
1522,475520	-434,819218	3,935533	1,500000	-0,450000	0,000000	3,925737	0,022310	0,015067	3583921557,706718	0,045354	-0,018684	-0,010228	-0,033337	-0,014491	-0,011070
1522,475520	-434,819218	3,935533	1,500000	-0,450000	0,000000	3,926913	0,022332	0,015083	3583921557,716719	0,045220	-0,018591	-0,010188	-0,033195	-0,014497	-0,011054
1522,556695	-434,809041	3,935907	1,500000	-0,450000	0,000000	3,928504	0,022385	0,015121	3583921557,726718	0,045132	-0,018495	-0,010152	-0,033070	-0,014535	-0,011056
1522,556695	-434,809041	3,935907	1,500000	-0,450000	0,000000	3,929462	0,022417	0,015144	3583921557,736720	0,045003	-0,018390	-0,010109	-0,032922	-0,014551	-0,011045
1522,655262	-434,775416	3,938490	1,500000	-0,450000	0,000000	3,930186	0,022469	0,015162	3583921557,746719	0,044883	-0,018267	-0,010062	-0,032765	-0,014586	-0,011028
1522,655262	-434,775416	3,938490	1,500000	-0,450000	0,000000	3,930621	0,022500	0,015173	3583921557,756717	0,044735	-0,018145	-0,010013	-0,032599	-0,014600	-0,011005
1522,740854	-434,795471	3,939636	1,500000	-0,450000	0,000000	3,931903	0,022558	0,015193	3583921557,766721	0,044646	-0,018033	-0,009974	-0,032465	-0,014642	-0,010989
1522,740854	-434,795471	3,939636	1,500000	-0,450000	0,000000	3,932675	0,022592	0,015205	3583921557,776720	0,044518	-0,017916	-0,009929	-0,032314	-0,014660	-0,010967
1522,808493	-434,731155	3,942836	1,500000	-0,450000	0,000000	3,933592	0,022647	0,015204	3583921557,786720	0,044415	-0,017794	-0,009885	-0,032168	-0,014697	-0,010931
1522,808493	-434,731155	3,942836	1,500000	-0,450000	0,000000	3,934143	0,022681	0,015203	3583921557,796720	0,044280	-0,017669	-0,009838	-0,032010	-0,014712	-0,010898
1522,937067	-434,727394	3,945211	1,500000	-0,450000	0,000000	3,935740	0,022727	0,015229	3583921557,806721	0,044199	-0,017567	-0,009803	-0,031892	-0,014743	-0,010888
1522,937067	-434,727394	3,945211	1,500000	-0,450000	0,000000	3,936702	0,022756	0,015244	3583921557,816720	0,044079	-0,017454	-0,009761	-0,031751	-0,014754	-0,010870
1523,021797	-434,717931	3,950212	1,500000	-0,450000	0,000000	3,938220	0,022824	0,015254	3583921557,826719	0,044017	-0,017338	-0,009725	-0,031633	-0,014805	-0,010845
1523,021797	-434,717931	3,950212	1,500000	-0,450000	0,000000	3,939135	0,022865	0,015261	3583921557,836720	0,043908	-0,017216	-0,009682	-0,031492	-0,014829	-0,010818
1523,104043	-434,706930	3,954445	1,500000	-0,450000	0,000000	3,941665	0,022923	0,015269	3583921557,846719	0,043878	-0,017132	-0,009659	-0,031414	-0,014870	-0,010790
1523,104043	-434,706930	3,954445	1,500000	-0,450000	0,000000	3,943190	0,022958	0,015273	3583921557,856719	0,043790	-0,017029	-0,009624	-0,031297	-0,014888	-0,010761
1523,166567	-434,692226	3,960560	1,500000	-0,450000	0,000000	3,945784	0,023012	0,015280	3583921557,866722	0,043760	-0,016947	-0,009603	-0,031223	-0,014924	-0,010733
1523,166567	-434,692226	3,960560	1,500000	-0,450000	0,000000	3,947349	0,023045	0,015285	3583921557,876722	0,043672	-0,016844	-0,009569	-0,031109	-0,014939	-0,010704
1523,312736	-434,715829	3,968478	1,500000	-0,450000	0,000000	3,950712	0,023089	0,015293	3583921557,886723	0,043665	-0,016788	-0,009557	-0,031066	-0,014967	-0,010678
1523,312736	-434,715829	3,968478	1,500000	-0,450000	0,000000	3,952741	0,023116	0,015298	3583921557,896723	0,043591	-0,016701	-0,009529	-0,030971	-0,014976	-0,010651
1523,402753	-434,720289	3,976691	1,500000	-0,450000	0,000000	3,957099	0,023190	0,015292	3583921557,906723	0,043648	-0,016659	-0,009529	-0,030967	-0,015032	-0,010607
1523,402753	-434,720289	3,976691	1,500000	-0,450000	0,000000	3,959729	0,023235	0,015288	3583921557,916723	0,043613	-0,016580	-0,009507	-0,030896	-0,015059	-0,010570
1523,482651	-434,710115	3,987067	1,500000	-0,450000	0,000000	3,964566	0,023297	0,015284	3583921557,926723	0,043678	-0,016557	-0,009513	-0,030911	-0,015104	-0,010530
1523,482651	-434,710115	3,987067	1,500000	-0,450000	0,000000	3,967486	0,023335	0,015281	3583921557,936723	0,043649	-0,016488	-0,009495	-0,030851	-0,015124	-0,010494
1523,529196	-434,753054	3,996333	1,500000	-0,450000	0,000000	3,973355	0,023390	0,015284	3583921557,946732	0,043746	-0,016497	-0,009514	-0,030906	-0,015161	-0,010461
1523,529196	-434,753054	3,996333	1,500000	-0,450000	0,000000	3,976898	0,023423	0,015285	3583921557,956721	0,043736	-0,016449	-0,009504	-0,030871	-0,015176	-0,010429
1523,645338	-434,721498	4,009574	1,500000	-0,450000	0,000000	3,982703	0,023461	0,015269	3583921557,966725	0,043815	-0,016464	-0,009523	-0,030923	-0,015196	-0,010379
1523,645338	-434,721498	4,009574	1,500000	-0,450000	0,000000	3,986208	0,023484	0,015260	3583921557,976726	0,043793	-0,016419	-0,009512	-0,030886	-0,015201	-0,010337
1523,696122	-434,749087	4,021882	1,500000	-0,450000	0,000000	3,993564	0,023544	0,015266	3583921557,986726	0,043951	-0,016468	-0,009549	-0,030998	-0,015245	-0,010307
1523,696122	-434,749087	4,021882	1,500000	-0,450000	0,000000	3,998006	0,023580	0,015270	3583921557,996726	0,043975	-0,016444	-0,009549	-0,030997	-0,015263	-0,010278
1523,775096	-434,729497	4,034818	1,500000	-0,450000	0,000000	4,005558	0,023622	0,015262	3583921558,006726	0,044122	-0,016508	-0,009588	-0,031115	-0,015288	-0,010235
1523,775096	-434,729497	4,034818	1,500000	-0,450000	0,000000	4,010118	0,023647	0,015256	3583921558,016726	0,044139	-0,016493	-0,009590	-0,031118	-0,015295	-0,010197
1523,810450	-434,720319	4,049748	1,500000	-0,450000	0,000000	4,017991	0,023694	0,015261	3583921558,026725	0,044302	-0,016564	-0,009633	-0,031248	-0,015325	-0,010167
1523,810450	-434,720319	4,049748	1,500000	-0,450000	0,000000	4,022745	0,023722	0,015264	3583921558,036725	0,044327	-0,016553	-0,009635	-0,031258	-0,015336	-0,010138
1523,937523	-434,667095	4,065581	1,500000	-0,450000	0,000000	4,031524	0,023753	0,015269	3583921558,046727	0,044509	-0,016658	-0,009690	-0,031422	-0,015350	-0,010109
1523,937523	-434,667095	4,065581	1,500000	-0,450000	0,000000	4,036826	0,023772	0,015272	3583921558,056724	0,044544	-0,016668	-0,009700	-0,031452	-0,015352	-0,010080
1523,931656	-434,657144	4,081573	1,500000	-0,450000	0,000000	4,046293	0,023833	0,015295	3583921558,066727	0,044777	-0,016779	-0,009761	-0,031642	-0,015398	-0,010067
1523,931656	-434,657144	4,081573	1,500000	-0,450000	0,000000	4,052010	0,023871	0,015309	3583921558,076725	0,044844	-0,016793	-0,009774	-0,031686	-0,015419	-0,010048
1523,965852	-434,612981	4,097298	1,500000	-0,450000	0,000000	4,061792	0,023891	0,015322	3583921558,086727	0,045049	-0,016933	-0,009840	-0,031886	-0,015423	-0,010026
1523,965852	-434,612981	4,097298	1,500000	-0,450000	0,000000	4,067699	0,023903	0,015329	3583921558,096728	0,045097	-0,016965	-0,009857	-0,031936	-0,015419	-0,010003
1524,025939	-434,573909	4,113639	1,500000	-0,450000	0,000000	4,077489	0,023924	0,015351	3583921558,106728	0,045301	-0,017105	-0,009922	-0,032136	-0,015425	-0,009991
1524,025939	-434,573909	4,113639	1,500000	-0,450000	0,000000	4,083401	0,023936	0,015364	3583921558,116728	0,045346	-0,017138	-0,009938	-0,032184	-0,015421	-0,009973
1523,996330	-434,591813	4,129231	1,500000	-0,450000	0,000000	4,093439	0,023968	0,015388	3583921558,126729	0,045566	-0,017282	-0,010005	-0,032392	-0,015437	-0,009963
1523,996330	-434,591813	4,129231	1,500000	-0,450000	0,000000	4,099501	0,023987	0,015402	3583921558,136728	0,045620	-0,017318	-0,010021	-0,032445	-0,015440	-0,009945
1524,024898	-434,576057	4,145867	1,500000	-0,450000	0,000000	4,109332	0,023987	0,015403	3583921558,146726	0,045800	-0,017472	-0,010087	-0,032643	-0,015423	-0,009915
1524,024898	-434,576057	4,145867	1,500000	-0,450000	0,000000	4,115269	0,023986	0,015404	3583921558,156727	0,045828	-0,017515	-0,010102	-0,032689	-0,015405	-0,009886
1524,015630	-434,588082	4,161569	1,500000	-0,450000	0,000000	4,125438	0,023998	0,015411	3583921558,166730	0,046027	-0,017675	-0,010170	-0,032899	-0,015401	-0,009860
1524,015630	-434,588082	4,161569	1,500000	-0,450000	0,000000	4,131579	0,024004	0,015415	3583921558,176729	0,046066	-0,017722	-0,010186	-0,032952	-0,015390	-0,009834
1524,041253	-434,548708	4,176005	1,500000	-0,450000	0,000000	4,141501	0,024005	0,015413	3583921558,186731	0,046243	-0,017882	-0,010251	-0,033150	-0,015374	-0,009800
1524,041253	-434,548708	4,176005	1,500000	-0,450000	0,000000	4,147493	0,024005	0,015411	3583921558,196730	0,046267	-0,017930	-0,010264	-0,033196	-0,015357	-0,009769
1524,007220	-434,484968	4,190746	1,500000	-0,450000	0,000000	4,156825	0,024015	0,015426	3583921558,206728	0,046427	-0,018069	-0,010320	-0,033370	-0,015352	-0,009752
1524,007220	-434,484968	4,190746	1,500000	-0,450000	0,000000	4,162460	0,024021	0,015435	3583921558,216730	0,046440	-0,018104	-0,010327	-0,033401	-0,015341	-0,009731
1524,017237	-434,475008	4,205688	1,500000	-0,450000	0,000000	4,171696	0,024012	0,015466	3583921558,226732	0,046578	-0,018251	-0,010382	-0,033570	-0,015317	-0,009731
1524,017237	-434,475008	4,205688	1,500000	-0,450000	0,000000	4,177274	0,024006	0,015484	3583921558,236730	0,046577	-0,018291	-0,010389	-0,033598	-0,015296	-0,009721
1524,002828	-434,442117	4,218807	1,500000	-0,450000	0,000000	4,186555	0,024006	0,015499	3583921558,246732	0,046721	-0,018436	-0,010443	-0,033768	-0,015281	-0,009705
1524,002828	-434,442117	4,218807	1,500000	-0,450000	0,000000	4,192160	0,024006	0,015508	3583921558,256729	0,046723	-0,018475	-0,010449	-0,033795	-0,015264	-0,009685
1524,000412	-434,338981	4,232066	1,500000	-0,450000	0,000000	4,200736	0,024001	0,015527	3583921558,266730	0,046833	-0,018604	-0,010494	-0,033937	-0,015244	-0,009674
1524,000412	-434,338981	4,232066	1,500000	-0,450000	0,000000	4,205914	0,023997	0,015538	3583921558,276733	0,046814	-0,018634	-0,010494	-0,033947	-0,015224	-0,009656
1523,947327	-434,293240	4,243771	1,500000	-0,450000	0,000000	4,214288	0,023994	0,015586	3583921558,286733	0,046918	-0,018755	-0,010536	-0,034080	-0,015208	-0,009674
1523,947327	-434,293240	4,243771	1,500000	-0,450000	0,000000	4,219344	0,023993	0,015614	3583921558,296731	0,046895	-0,018781	-0,010534	-0,034084	-0,015191	-0,009674
1523,900619	-434,186317	4,254848	1,500000	-0,450000	0,000000	4,227029	0,023971	0,015650	3583921558,306730	0,046954	-0,018893	-0,010568	-0,034190	-0,015155	-0,009682
1523,900619	-434,186317	4,254848	1,500000	-0,450000	0,000000	4,231669	0,023957	0,015671	3583921558,316733	0,046903	-0,018913	-0,010561	-0,034177	-0,015126	-0,009675
1523,865157	-434,095973	4,266989	1,500000	-0,450000	0,000000	4,238855	0,023931	0,015726	3583921558,326740	0,046940	-0,019013	-0,010588	-0,034263	-0,015087	-0,009703
1523,865157	-434,095973	4,266989	1,500000	-0,450000	0,000000	4,243193	0,023915	0,015760	3583921558,336733	0,046875	-0,019026	-0,010578	-0,034239	-0,015056	-0,009709
1523,771089	-434,002576	4,278687	1,500000	-0,450000	0,000000	4,250616	0,023891	0,015816	3583921558,346734	0,046922	-0,019132	-0,010608	-0,034334	-0,015020	-0,009737
1523,771089	-434,002576	4,278687	1,500000	-0,450000	0,000000	4,255098	0,023876	0,015849	3583921558,356731	0,046864	-0,019150	-0,010600	-0,034315	-0,014991	-0,009743
1523,761045	-433,938650	4,288913	1,500000	-0,450000	0,000000	4,262434	0,023831	0,015907	3583921558,366735	0,046887	-0,019265	-0,010630	-0,034406	-0,014933	-0,009774
1523,761045	-433,938650	4,288913	1,500000	-0,450000	0,000000	4,266863	0,023803	0,015941	3583921558,376734	0,046814	-0,019289	-0,010622	-0,034384	-0,014891	-0,009783
1523,721937	-433,828402	4,297891	1,500000	-0,450000	0,000000	4,273583	0,023782	0,015988	3583921558,386733	0,046835	-0,019376	-0,010643	-0,034451	-0,014858	-0,009801
1523,721937	-433,828402	4,297891	1,500000	-0,450000	0,000000	4,277641	0,023769	0,016016	3583921558,396734	0,046760	-0,019383	-0,010630	-0,034415	-0,014831	-0,009801
1523,691565	-433,720107	4,307818	1,500000	-0,450000	0,000000	4,283643	0,023746	0,016076	3583921558,406735	0,046753	-0,019451	-0,010642	-0,034454	-0,014796	-0,009834
1523,691565	-433,720107	4,307818	1,500000	-0,450000	0,000000	4,287266	0,023732	0,016113	3583921558,416735	0,046661	-0,019446	-0,010623	-0,034401	-0,014768	-0,009843
1523,607819	-433,552836	4,317867	1,500000	-0,450000	0,000000	4,293381	0,023712	0,016178	3583921558,426736	0,046661	-0,019517	-0,010637	-0,034445	-0,014736	-0,009880
1523,607819	-433,552836	4,317867	1,500000	-0,450000	0,000000	4,297073	0,023700	0,016217	3583921558,436735	0,046574	-0,019514	-0,010620	-0,034395	-0,014710	-0,009892
1523,564581	-433,426006	4,327919	1,500000	-0,450000	0,000000	4,303278	0,023659	0,016307	3583921558,446735	0,046561	-0,019595	-0,010637	-0,034442	-0,014660	-0,009955
1523,564581	-433,426006	4,327919	1,500000	-0,450000	0,000000	4,307024	0,023634	0,016361	3583921558,456734	0,046467	-0,019600	-0,010621	-0,034394	-0,014623	-0,009983
1523,485318	-433,308528	4,336085	1,500000	-0,450000	0,000000	4,313264	0,023603	0,016444	3583921558,466740	0,046463	-0,019679	-0,010639	-0,034443	-0,014581	-0,010039
1523,485318	-433,308528	4,336085	1,500000	-0,450000	0,000000	4,317030	0,023583	0,016494	3583921558,476737	0,046374	-0,019683	-0,010624	-0,034396	-0,014549	-0,010061
1523,422098	-433,178649	4,346331	1,500000	-0,450000	0,000000	4,322535	0,023540	0,016571	3583921558,486738	0,046333	-0,019747	-0,010633	-0,034416	-0,014496	-0,010112
1523,422098	-433,178649	4,346331	1,500000	-0,450000	0,000000	4,325858	0,023514	0,016617	3583921558,496737	0,046222	-0,019742	-0,010614	-0,034352	-0,014457	-0,010131
1523,349860	-433,026461	4,356443	1,500000	-0,450000	0,000000	4,331918	0,023473	0,016697	3583921558,506739	0,046205	-0,019822	-0,010631	-0,034394	-0,014407	-0,010184
1523,349860	-433,026461	4,356443	1,500000	-0,450000	0,000000	4,335576	0,023449	0,016745	3583921558,516738	0,046108	-0,019826	-0,010616	-0,034343	-0,014370	-0,010204
1523,275979	-432,919322	4,366395	1,500000	-0,450000	0,000000	4,341786	0,023405	0,016834	3583921558,526739	0,046095	-0,019913	-0,010636	-0,034391	-0,014318	-0,010266
1523,275979	-432,919322	4,366395	1,500000	-0,450000	0,000000	4,345535	0,023379	0,016888	3583921558,536737	0,046002	-0,019921	-0,010623	-0,034344	-0,014280	-0,010293
1523,226324	-432,717854	4,376477	1,500000	-0,450000	0,000000	4,351737	0,023334	0,016963	3583921558,546740	0,045986	-0,020010	-0,010643	-0,034392	-0,014225	-0,010341
1523,226324	-432,717854	4,376477	1,500000	-0,450000	0,000000	4,355480	0,023307	0,017008	3583921558,556736	0,045891	-0,020020	-0,010631	-0,034344	-0,014185	-0,010358
1523,139480	-432,592664	4,388151	1,500000	-0,450000	0,000000	4,361730	0,023270	0,017115	3583921558,566740	0,045887	-0,020106	-0,010652	-0,034394	-0,014142	-0,010438
1523,139480	-432,592664	4,388151	1,500000	-0,450000	0,000000	4,365502	0,023249	0,017180	3583921558,576741	0,045800	-0,020114	-0,010641	-0,034347	-0,014110	-0,010474
1523,054121	-432,463155	4,398628	1,500000	-0,450000	0,000000	4,372400	0,023201	0,017269	3583921558,586740	0,045810	-0,020226	-0,010672	-0,034422	-0,014054	-0,010535
1523,054121	-432,463155	4,398628	1,500000	-0,450000	0,000000	4,376564	0,023172	0,017322	3583921558,596740	0,045731	-0,020251	-0,010666	-0,034391	-0,014014	-0,010561
1523,003953	-432,313436	4,409655	1,500000	-0,450000	0,000000	4,383224	0,023121	0,017406	3583921558,606737	0,045728	-0,020358	-0,010695	-0,034456	-0,013955	-0,010617
1523,003953	-432,313436	4,409655	1,500000	-0,450000	0,000000	4,387245	0,023090	0,017456	3583921558,616740	0,045641	-0,020381	-0,010688	-0,034419	-0,013912	-0,010639
1522,964271	-432,151867	4,423419	1,500000	-0,450000	0,000000	4,394036	0,023052	0,017546	3583921558,626740	0,045654	-0,020488	-0,010718	-0,034489	-0,013866	-0,010700
1522,964271	-432,151867	4,423419	1,500000	-0,450000	0,000000	4,398136	0,023028	0,017600	3583921558,636741	0,045578	-0,020510	-0,010712	-0,034455	-0,013832	-0,010726
1522,879090	-432,057419	4,434744	1,500000	-0,450000	0,000000	4,406058	0,022999	0,017697	3583921558,646742	0,045641	-0,020647	-0,010757	-0,034568	-0,013796	-0,010793
1522,879090	-432,057419	4,434744	1,500000	-0,450000	0,000000	4,410841	0,022981	0,017755	3583921558,656739	0,045595	-0,020688	-0,010760	-0,034560	-0,013768	-0,010821
1522,810564	-431,908624	4,446605	1,500000	-0,450000	0,000000	4,418211	0,022936	0,017828	3583921558,666742	0,045622	-0,020818	-0,010798	-0,034652	-0,013715	-0,010865
1522,810564	-431,908624	4,446605	1,500000	-0,450000	0,000000	4,422660	0,022909	0,017872	3583921558,676742	0,045553	-0,020854	-0,010798	-0,034630	-0,013676	-0,010880
1522,723785	-431,774142	4,458898	1,500000	-0,450000	0,000000	4,430041	0,022866	0,017957	3583921558,686742	0,045582	-0,020984	-0,010836	-0,034722	-0,013626	-0,010936
1522,723785	-431,774142	4,458898	1,500000	-0,450000	0,000000	4,434497	0,022839	0,018009	3583921558,696743	0,045514	-0,021021	-0,010836	-0,034700	-0,013589	-0,010958
1522,684706	-431,704134	4,471586	1,500000	-0,450000	0,000000	4,442051	0,022789	0,018093	3583921558,706744	0,045542	-0,021160	-0,010878	-0,034798	-0,013532	-0,011014
1522,684706	-431,704134	4,471586	1,500000	-0,450000	0,000000	4,446613	0,022759	0,018144	3583921558,716743	0,045474	-0,021203	-0,010880	-0,034780	-0,013491	-0,011036
1522,675118	-431,496113	4,485075	1,500000	-0,450000	0,000000	4,454388	0,022725	0,018203	3583921558,726744	0,045522	-0,021345	-0,010923	-0,034886	-0,013448	-0,011064
1522,675118	-431,496113	4,485075	1,500000	-0,450000	0,000000	4,459082	0,022705	0,018238	3583921558,736742	0,045465	-0,021389	-0,010926	-0,034873	-0,013416	-0,011069
1522,614603	-431,405559	4,497738	1,500000	-0,450000	0,000000	4,467255	0,022688	0,018342	3583921558,746742	0,045546	-0,021533	-0,010974	-0,034993	-0,013395	-0,011141
1522,614603	-431,405559	4,497738	1,500000	-0,450000	0,000000	4,472189	0,022679	0,018404	3583921558,756742	0,045509	-0,021580	-0,010979	-0,034989	-0,013376	-0,011172
1522,563641	-431,262183	4,510041	1,500000	-0,450000	0,000000	4,480180	0,022649	0,018478	3583921558,766745	0,045568	-0,021726	-0,011025	-0,035102	-0,013339	-0,011214
1522,563641	-431,262183	4,510041	1,500000	-0,450000	0,000000	4,485005	0,022631	0,018523	3583921558,776744	0,045517	-0,021774	-0,011030	-0,035092	-0,013311	-0,011228
1522,497936	-431,191431	4,522579	1,500000	-0,450000	0,000000	4,492787	0,022600	0,018606	3583921558,786745	0,045567	-0,021916	-0,011073	-0,035197	-0,013273	-0,011281
1522,497936	-431,191431	4,522579	1,500000	-0,450000	0,000000	4,497485	0,022581	0,018657	3583921558,796744	0,045510	-0,021960	-0,011076	-0,035182	-0,013245	-0,011300
1522,460217	-431,159583	4,532287	1,500000	-0,450000	0,000000	4,505284	0,022544	0,018715	3583921558,806744	0,045552	-0,022107	-0,011120	-0,035287	-0,013199	-0,011328
1522,460217	-431,159583	4,532287	1,500000	-0,450000	0,000000	4,509992	0,022521	0,018751	3583921558,816745	0,045490	-0,022155	-0,011123	-0,035272	-0,013165	-0,011333
1522,423688	-431,040847	4,544374	1,500000	-0,450000	0,000000	4,516677	0,022492	0,018785	3583921558,826746	0,045496	-0,022265	-0,011152	-0,035333	-0,013126	-0,011336
1522,423688	-431,040847	4,544374	1,500000	-0,450000	0,000000	4,520712	0,022475	0,018805	3583921558,836744	0,045412	-0,022291	-0,011146	-0,035292	-0,013097	-0,011326
1522,386339	-430,981267	4,556163	1,500000	-0,450000	0,000000	4,527931	0,022450	0,018864	3583921558,846747	0,045442	-0,022416	-0,011182	-0,035373	-0,013064	-0,011354
1522,386339	-430,981267	4,556163	1,500000	-0,450000	0,000000	4,532290	0,022435	0,018900	3583921558,856745	0,045372	-0,022451	-0,011180	-0,035345	-0,013038	-0,011358
1522,379198	-430,878236	4,567746	1,500000	-0,450000	0,000000	4,539587	0,022411	0,018946	3583921558,866745	0,045404	-0,022579	-0,011216	-0,035429	-0,013005	-0,011372
1522,379198	-430,878236	4,567746	1,500000	-0,450000	0,000000	4,543992	0,022397	0,018973	3583921558,876747	0,045336	-0,022615	-0,011214	-0,035402	-0,012979	-0,011368
1522,390468	-430,778797	4,578376	1,500000	-0,450000	0,000000	4,551236	0,022385	0,019030	3583921558,886747	0,045377	-0,022736	-0,011249	-0,035484	-0,012960	-0,011393
1522,390468	-430,778797	4,578376	1,500000	-0,450000	0,000000	4,555609	0,022378	0,019065	3583921558,896747	0,045314	-0,022768	-0,011246	-0,035455	-0,012942	-0,011396
1522,386844	-430,649343	4,588733	1,500000	-0,450000	0,000000	4,562456	0,022379	0,019125	3583921558,906749	0,045350	-0,022872	-0,011274	-0,035521	-0,012935	-0,011422
1522,386844	-430,649343	4,588733	1,500000	-0,450000	0,000000	4,566589	0,022379	0,019161	3583921558,916748	0,045285	-0,022892	-0,011268	-0,035483	-0,012924	-0,011426
1522,395862	-430,536422	4,599807	1,500000	-0,450000	0,000000	4,573183	0,022377	0,019235	3583921558,926747	0,045312	-0,022988	-0,011293	-0,035540	-0,012916	-0,011467
1522,395862	-430,536422	4,599807	1,500000	-0,450000	0,000000	4,577164	0,022376	0,019279	3583921558,936748	0,045241	-0,023004	-0,011285	-0,035496	-0,012905	-0,011478
1522,397210	-430,491592	4,609658	1,500000	-0,450000	0,000000	4,583949	0,022380	0,019350	3583921558,946750	0,045279	-0,023103	-0,011313	-0,035560	-0,012902	-0,011516
1522,397210	-430,491592	4,609658	1,500000	-0,450000	0,000000	4,588045	0,022381	0,019393	3583921558,956746	0,045215	-0,023121	-0,011306	-0,035520	-0,012894	-0,011527
1522,408138	-430,474284	4,618652	1,500000	-0,450000	0,000000	4,594417	0,022383	0,019437	3583921558,966752	0,045235	-0,023209	-0,011329	-0,035568	-0,012886	-0,011537
1522,408138	-430,474284	4,618652	1,500000	-0,450000	0,000000	4,598263	0,022384	0,019464	3583921558,976749	0,045160	-0,023219	-0,011318	-0,035518	-0,012876	-0,011531
1522,412536	-430,464749	4,626753	1,500000	-0,450000	0,000000	4,604144	0,022389	0,019486	3583921558,986750	0,045164	-0,023290	-0,011334	-0,035548	-0,012870	-0,011520
1522,412536	-430,464749	4,626753	1,500000	-0,450000	0,000000	4,607693	0,022392	0,019500	3583921558,996750	0,045079	-0,023290	-0,011320	-0,035487	-0,012861	-0,011501
1522,442557	-430,414583	4,636207	1,500000	-0,450000	0,000000	4,613042	0,022395	0,019512	3583921559,006751	0,045062	-0,023345	-0,011329	-0,035496	-0,012852	-0,011480
1522,442557	-430,414583	4,636207	1,500000	-0,450000	0,000000	4,616270	0,022398	0,019520	3583921559,016750	0,044965	-0,023334	-0,011310	-0,035423	-0,012841	-0,011455
1522,508005	-430,369893	4,644329	1,500000	-0,450000	0,000000	4,621959	0,022411	0,019544	3583921559,026752	0,044970	-0,023395	-0,011323	-0,035446	-0,012844	-0,011446
1522,508005	-430,369893	4,644329	1,500000	-0,450000	0,000000	4,625394	0,022419	0,019558	3583921559,036751	0,044887	-0,023387	-0,011306	-0,035381	-0,012840	-0,011428
1522,510023	-430,345683	4,652486	1,500000	-0,450000	0,000000	4,630680	0,022449	0,019585	3583921559,046752	0,044893	-0,023426	-0,011312	-0,035389	-0,012860	-0,011419
1522,510023	-430,345683	4,652486	1,500000	-0,450000	0,000000	4,633871	0,022468	0,019601	3583921559,056749	0,044812	-0,023405	-0,011292	-0,035315	-0,012866	-0,011402
1522,552578	-430,335161	4,660098	1,500000	-0,450000	0,000000	4,639025	0,022480	0,019620	3583921559,066752	0,044798	-0,023447	-0,011297	-0,035318	-0,012867	-0,011388
1522,552578	-430,335161	4,660098	1,500000	-0,450000	0,000000	4,642135	0,022487	0,019632	3583921559,076752	0,044705	-0,023427	-0,011276	-0,035242	-0,012861	-0,011367
1522,637850	-430,345161	4,667422	1,500000	-0,450000	0,000000	4,647025	0,022508	0,019643	3583921559,086749	0,044689	-0,023456	-0,011277	-0,035235	-0,012870	-0,011344
1522,637850	-430,345161	4,667422	1,500000	-0,450000	0,000000	4,649976	0,022521	0,019650	3583921559,096752	0,044596	-0,023427	-0,011254	-0,035153	-0,012870	-0,011319
